stage_history_id,opportunity_id,from_stage,to_stage,stage_entered_date,stage_exited_date,days_in_stage,changed_by_user_id,is_regression
SH-9322,OPP-4828,Opportunity,Negotiation,2024-05-01,2024-06-07,11.0,USR-3073,0
SH-9323,OPP-4829,,Qualified Lead,2023-04-22,2023-04-29,7.0,USR-3061,0
SH-9324,OPP-4829,Lead,Opportunity,2023-04-29,2023-05-12,13.0,USR-3061,0
SH-9325,OPP-4829,Qualified Lead,Negotiation,2023-05-12,2023-06-22,41.0,USR-3061,0
SH-9326,OPP-4829,Opportunity,Negotiation,2023-06-22,2023-09-07,38.0,USR-3061,0
SH-9327,OPP-4830,,Qualified Lead,2021-06-25,2021-07-02,7.0,USR-3010,0
SH-9328,OPP-4830,Lead,Opportunity,2021-07-02,2021-07-14,12.0,USR-3010,0
SH-9329,OPP-4830,Qualified Lead,Negotiation,2021-07-14,2021-08-09,26.0,USR-3010,0
SH-9330,OPP-4830,Opportunity,Negotiation,2021-08-09,2021-08-02,24.0,USR-3010,0
SH-9331,OPP-4831,,Qualified Lead,2019-03-08,2019-03-17,9.0,USR-3041,0
SH-9332,OPP-4831,Lead,Opportunity,2019-03-17,2019-04-04,18.0,USR-3041,0
SH-9333,OPP-4831,Qualified Lead,Negotiation,2019-04-04,2019-05-01,27.0,USR-3041,0
SH-9334,OPP-4831,Opportunity,Negotiation,2019-05-01,2019-05-13,14.0,USR-3041,0
SH-9335,OPP-4832,,Qualified Lead,2017-11-17,2017-11-21,4.0,USR-3070,0
SH-9336,OPP-4832,Lead,Opportunity,2017-11-21,2017-12-04,13.0,USR-3070,0
SH-9337,OPP-4832,Qualified Lead,Negotiation,2017-12-04,2017-12-29,25.0,USR-3070,0
SH-9338,OPP-4832,Opportunity,Negotiation,2017-12-29,2018-02-24,23.0,USR-3070,0
SH-9339,OPP-4833,,Qualified Lead,2016-01-12,2016-01-15,3.0,USR-3048,0
SH-9340,OPP-4833,Lead,Opportunity,2016-01-15,2016-01-20,5.0,USR-3048,0
SH-9341,OPP-4833,Qualified Lead,Negotiation,2016-01-20,2016-02-20,31.0,USR-3048,0
SH-9342,OPP-4833,Opportunity,Negotiation,2016-02-20,2016-04-02,10.0,USR-3048,0
SH-9343,OPP-4834,,Qualified Lead,2020-09-12,2020-09-16,4.0,USR-3053,0
SH-9344,OPP-4834,Lead,Opportunity,2020-09-16,2020-09-24,8.0,USR-3053,0
SH-9345,OPP-4834,Qualified Lead,Negotiation,2020-09-24,2020-10-23,29.0,USR-3053,0
SH-9346,OPP-4834,Opportunity,Negotiation,2020-10-23,2020-10-31,23.0,USR-3053,0
SH-9347,OPP-4835,,Qualified Lead,2015-01-02,2015-01-11,9.0,USR-3013,0
SH-9348,OPP-4835,Lead,Opportunity,2015-01-11,2015-01-24,13.0,USR-3013,0
SH-9349,OPP-4835,Qualified Lead,Negotiation,2015-01-24,2015-02-27,34.0,USR-3013,0
SH-9350,OPP-4835,Opportunity,Negotiation,2015-02-27,2015-02-08,16.0,USR-3013,0
SH-9351,OPP-4836,,Qualified Lead,2016-06-25,2016-06-30,5.0,USR-3070,0
SH-9352,OPP-4836,Lead,Opportunity,2016-06-30,2016-07-07,7.0,USR-3070,0
SH-9353,OPP-4836,Qualified Lead,Negotiation,2016-07-07,2016-07-30,23.0,USR-3070,0
SH-9354,OPP-4836,Opportunity,Negotiation,2016-07-30,2016-09-19,24.0,USR-3070,0
SH-9355,OPP-4837,,Qualified Lead,2022-11-04,2022-11-11,7.0,USR-3043,0
SH-9356,OPP-4837,Lead,Opportunity,2022-11-11,2022-11-18,7.0,USR-3043,0
SH-9357,OPP-4837,Qualified Lead,Negotiation,2022-11-18,2022-12-10,22.0,USR-3043,0
SH-9358,OPP-4837,Opportunity,Negotiation,2022-12-10,2022-12-07,16.0,USR-3043,0
SH-9359,OPP-4838,,Qualified Lead,2019-12-27,2020-01-07,11.0,USR-3007,0
SH-9360,OPP-4838,Lead,Opportunity,2020-01-07,2020-01-12,5.0,USR-3007,0
SH-9361,OPP-4838,Qualified Lead,Negotiation,2020-01-12,2020-02-06,25.0,USR-3007,0
SH-9362,OPP-4838,Opportunity,Negotiation,2020-02-06,2020-02-16,8.0,USR-3007,0
SH-9363,OPP-4839,,Qualified Lead,2015-08-06,2015-08-12,6.0,USR-3046,0
SH-9364,OPP-4839,Lead,Opportunity,2015-08-12,2015-08-27,15.0,USR-3046,0
SH-9365,OPP-4839,Qualified Lead,Negotiation,2015-08-27,2015-09-13,17.0,USR-3046,0
SH-9366,OPP-4839,Opportunity,Negotiation,2015-09-13,2015-10-09,45.0,USR-3046,0
SH-9367,OPP-4840,,Qualified Lead,2019-12-26,2020-01-01,6.0,USR-3036,0
SH-9368,OPP-4840,Lead,Opportunity,2020-01-01,2020-01-11,10.0,USR-3036,0
SH-9369,OPP-4840,Qualified Lead,Negotiation,2020-01-11,2020-01-28,17.0,USR-3036,0
SH-9370,OPP-4840,Opportunity,Negotiation,2020-01-28,2020-02-24,7.0,USR-3036,0
SH-9371,OPP-4841,,Qualified Lead,2021-08-27,2021-09-04,8.0,USR-3029,0
SH-9372,OPP-4841,Lead,Opportunity,2021-09-04,2021-09-11,7.0,USR-3029,0
SH-9373,OPP-4841,Qualified Lead,Negotiation,2021-09-11,2021-10-16,35.0,USR-3029,0
SH-9374,OPP-4841,Opportunity,Negotiation,2021-10-16,2021-09-25,26.0,USR-3029,0
SH-9375,OPP-4841,Negotiation,Opportunity,2021-11-15,,,USR-3029,1
SH-9376,OPP-4842,,Qualified Lead,2024-09-01,2024-09-13,12.0,USR-3027,0
SH-9377,OPP-4842,Lead,Opportunity,2024-09-13,2024-09-26,13.0,USR-3027,0
SH-9378,OPP-4842,Qualified Lead,Opportunity,2024-09-26,,35.0,USR-3027,0
SH-9379,OPP-4843,,Qualified Lead,2021-12-03,2021-12-09,6.0,USR-3048,0
SH-9380,OPP-4843,Lead,Opportunity,2021-12-09,2021-12-19,10.0,USR-3048,0
SH-9381,OPP-4843,Qualified Lead,Negotiation,2021-12-19,2022-01-08,20.0,USR-3048,0
SH-9382,OPP-4843,Opportunity,Negotiation,2022-01-08,2022-01-16,12.0,USR-3048,0
SH-9383,OPP-4844,,Qualified Lead,2015-09-17,2015-09-25,8.0,USR-3068,0
SH-9384,OPP-4844,Lead,Opportunity,2015-09-25,2015-10-14,19.0,USR-3068,0
SH-9385,OPP-4844,Qualified Lead,Negotiation,2015-10-14,2015-10-27,13.0,USR-3068,0
SH-9386,OPP-4844,Opportunity,Negotiation,2015-10-27,2015-11-17,26.0,USR-3068,0
SH-9387,OPP-4845,,Qualified Lead,2022-04-19,2022-04-27,8.0,USR-3048,0
SH-9388,OPP-4845,Lead,Opportunity,2022-04-27,2022-05-11,14.0,USR-3048,0
SH-9389,OPP-4845,Qualified Lead,Negotiation,2022-05-11,2022-06-05,25.0,USR-3048,0
SH-9390,OPP-4845,Opportunity,Negotiation,2022-06-05,2022-05-24,13.0,USR-3048,0
SH-9391,OPP-4846,,Qualified Lead,2019-01-16,2019-01-18,2.0,USR-3078,0
SH-9392,OPP-4846,Lead,Opportunity,2019-01-18,2019-02-07,20.0,USR-3078,0
SH-9393,OPP-4846,Qualified Lead,Negotiation,2019-02-07,2019-03-11,32.0,USR-3078,0
SH-9394,OPP-4846,Opportunity,Negotiation,2019-03-11,2019-04-15,19.0,USR-3078,0
SH-9395,OPP-4847,,Qualified Lead,2016-11-09,2016-11-21,12.0,USR-3061,0
SH-9396,OPP-4847,Lead,Opportunity,2016-11-21,2016-12-02,11.0,USR-3061,0
SH-9397,OPP-4847,Qualified Lead,Negotiation,2016-12-02,2016-12-17,15.0,USR-3061,0
SH-9398,OPP-4847,Opportunity,Negotiation,2016-12-17,2017-01-16,15.0,USR-3061,0
SH-9399,OPP-4848,,Qualified Lead,2016-06-27,2016-07-04,7.0,USR-3044,0
SH-9400,OPP-4848,Lead,Opportunity,2016-07-04,2016-07-20,16.0,USR-3044,0
SH-9401,OPP-4848,Qualified Lead,Negotiation,2016-07-20,2016-08-02,13.0,USR-3044,0
SH-9402,OPP-4848,Opportunity,Negotiation,2016-08-02,2016-07-29,14.0,USR-3044,0
SH-9403,OPP-4849,,Qualified Lead,2018-10-25,2018-10-28,3.0,USR-3063,0
SH-9404,OPP-4849,Lead,Opportunity,2018-10-28,2018-11-15,18.0,USR-3063,0
SH-9405,OPP-4849,Qualified Lead,Negotiation,2018-11-15,2019-01-11,57.0,USR-3063,0
SH-9406,OPP-4849,Opportunity,Negotiation,2019-01-11,2019-02-11,45.0,USR-3063,0
SH-9407,OPP-4850,,Qualified Lead,2022-12-22,2022-12-28,6.0,USR-3035,0
SH-9408,OPP-4850,Lead,Opportunity,2022-12-28,2023-01-08,11.0,USR-3035,0
SH-9409,OPP-4850,Qualified Lead,Negotiation,2023-01-08,2023-01-26,18.0,USR-3035,0
SH-9410,OPP-4850,Opportunity,Negotiation,2023-01-26,2023-03-05,22.0,USR-3035,0
SH-9411,OPP-4851,,Qualified Lead,2023-04-15,2023-04-23,8.0,USR-3017,0
SH-9412,OPP-4851,Lead,Opportunity,2023-04-23,2023-05-05,12.0,USR-3017,0
SH-9413,OPP-4851,Qualified Lead,Negotiation,2023-05-05,2023-06-06,32.0,USR-3017,0
SH-9414,OPP-4851,Opportunity,Negotiation,2023-06-06,2023-06-20,29.0,USR-3017,0
SH-9415,OPP-4852,,Qualified Lead,2023-06-03,2023-06-14,11.0,USR-3023,0
SH-9416,OPP-4852,Lead,Opportunity,2023-06-14,2023-07-04,20.0,USR-3023,0
SH-9417,OPP-4852,Qualified Lead,Negotiation,2023-07-04,2023-07-31,27.0,USR-3023,0
SH-9418,OPP-4852,Opportunity,Negotiation,2023-07-31,2023-07-15,23.0,USR-3023,0
SH-9419,OPP-4853,,Qualified Lead,2021-08-15,2021-08-27,12.0,USR-3057,0
SH-9420,OPP-4853,Lead,Opportunity,2021-08-27,2021-09-16,20.0,USR-3057,0
SH-9421,OPP-4853,Qualified Lead,Negotiation,2021-09-16,2021-11-16,61.0,USR-3057,0
SH-9422,OPP-4853,Opportunity,Negotiation,2021-11-16,2021-10-27,37.0,USR-3057,0
SH-9423,OPP-4854,,Qualified Lead,2023-07-12,2023-07-16,4.0,USR-3020,0
SH-9424,OPP-4854,Lead,Opportunity,2023-07-16,2023-07-22,6.0,USR-3020,0
SH-9425,OPP-4854,Qualified Lead,Negotiation,2023-07-22,2023-08-10,19.0,USR-3020,0
SH-9426,OPP-4854,Opportunity,Negotiation,2023-08-10,2023-08-05,14.0,USR-3020,0
SH-9427,OPP-4855,,Qualified Lead,2019-06-04,2019-06-13,9.0,USR-3070,0
SH-9428,OPP-4855,Lead,Opportunity,2019-06-13,2019-06-21,8.0,USR-3070,0
SH-9429,OPP-4855,Qualified Lead,Negotiation,2019-06-21,2019-08-02,42.0,USR-3070,0
SH-9430,OPP-4855,Opportunity,Negotiation,2019-08-02,2019-09-22,39.0,USR-3070,0
SH-9431,OPP-4856,,Qualified Lead,2020-04-09,2020-04-15,6.0,USR-3075,0
SH-9432,OPP-4856,Lead,Opportunity,2020-04-15,2020-04-24,9.0,USR-3075,0
SH-9433,OPP-4856,Qualified Lead,Negotiation,2020-04-24,2020-05-18,24.0,USR-3075,0
SH-9434,OPP-4856,Opportunity,Negotiation,2020-05-18,2020-06-11,10.0,USR-3075,0
SH-9435,OPP-4857,,Qualified Lead,2020-03-12,2020-03-23,11.0,USR-3003,0
SH-9436,OPP-4857,Lead,Opportunity,2020-03-23,2020-04-10,18.0,USR-3003,0
SH-9437,OPP-4857,Qualified Lead,Negotiation,2020-04-10,2020-04-30,20.0,USR-3003,0
SH-9438,OPP-4857,Opportunity,Negotiation,2020-04-30,2020-04-17,20.0,USR-3003,0
SH-9439,OPP-4858,,Qualified Lead,2021-08-20,2021-08-27,7.0,USR-3075,0
SH-9440,OPP-4858,Lead,Opportunity,2021-08-27,2021-09-12,16.0,USR-3075,0
SH-9441,OPP-4858,Qualified Lead,Negotiation,2021-09-12,2021-10-15,33.0,USR-3075,0
SH-9442,OPP-4858,Opportunity,Negotiation,2021-10-15,2021-10-16,13.0,USR-3075,0
SH-9443,OPP-4859,,Qualified Lead,2020-09-03,2020-09-07,4.0,USR-3063,0
SH-9444,OPP-4859,Lead,Opportunity,2020-09-07,2020-09-20,13.0,USR-3063,0
SH-9445,OPP-4859,Qualified Lead,Negotiation,2020-09-20,2020-09-30,10.0,USR-3063,0
SH-9446,OPP-4859,Opportunity,Negotiation,2020-09-30,2020-11-04,13.0,USR-3063,0
SH-9447,OPP-4860,,Qualified Lead,2022-02-07,2022-02-16,9.0,USR-3069,0
SH-9448,OPP-4860,Lead,Opportunity,2022-02-16,2022-03-06,18.0,USR-3069,0
SH-9449,OPP-4860,Qualified Lead,Negotiation,2022-03-06,2022-04-04,29.0,USR-3069,0
SH-9450,OPP-4860,Opportunity,Negotiation,2022-04-04,2022-04-02,19.0,USR-3069,0
SH-9451,OPP-4861,,Qualified Lead,2019-11-01,2019-11-08,7.0,USR-3030,0
SH-9452,OPP-4861,Lead,Opportunity,2019-11-08,2019-11-21,13.0,USR-3030,0
SH-9453,OPP-4861,Qualified Lead,Negotiation,2019-11-21,2020-01-23,63.0,USR-3030,0
SH-9454,OPP-4861,Opportunity,Negotiation,2020-01-23,2020-01-19,26.0,USR-3030,0
SH-9455,OPP-4861,Negotiation,Opportunity,2020-02-22,,,USR-3030,1
SH-9456,OPP-4862,,Qualified Lead,2018-11-14,2018-11-24,10.0,USR-3027,0
SH-9457,OPP-4862,Lead,Opportunity,2018-11-24,2018-12-08,14.0,USR-3027,0
SH-9458,OPP-4862,Qualified Lead,Negotiation,2018-12-08,2018-12-27,19.0,USR-3027,0
SH-9459,OPP-4862,Opportunity,Negotiation,2018-12-27,2019-02-03,28.0,USR-3027,0
SH-9460,OPP-4863,,Qualified Lead,2021-12-24,2022-01-03,10.0,USR-3037,0
SH-9461,OPP-4863,Lead,Opportunity,2022-01-03,2022-01-14,11.0,USR-3037,0
SH-9462,OPP-4863,Qualified Lead,Negotiation,2022-01-14,2022-02-05,22.0,USR-3037,0
SH-9463,OPP-4863,Opportunity,Negotiation,2022-02-05,2022-03-04,25.0,USR-3037,0
SH-9464,OPP-4864,,Qualified Lead,2023-11-20,2023-12-02,12.0,USR-3021,0
SH-9465,OPP-4864,Lead,Opportunity,2023-12-02,2023-12-07,5.0,USR-3021,0
SH-9466,OPP-4864,Qualified Lead,Negotiation,2023-12-07,2023-12-19,12.0,USR-3021,0
SH-9467,OPP-4864,Opportunity,Negotiation,2023-12-19,2024-01-12,10.0,USR-3021,0
SH-9468,OPP-4865,,Qualified Lead,2022-08-10,2022-08-20,10.0,USR-3054,0
SH-9469,OPP-4865,Lead,Opportunity,2022-08-20,2022-09-09,20.0,USR-3054,0
SH-9470,OPP-4865,Qualified Lead,Negotiation,2022-09-09,2022-09-24,15.0,USR-3054,0
SH-9471,OPP-4865,Opportunity,Negotiation,2022-09-24,2022-10-03,10.0,USR-3054,0
SH-9472,OPP-4866,,Qualified Lead,2022-10-22,2022-11-02,11.0,USR-3065,0
SH-9473,OPP-4866,Lead,Opportunity,2022-11-02,2022-11-13,11.0,USR-3065,0
SH-9474,OPP-4866,Qualified Lead,Negotiation,2022-11-13,2023-01-08,56.0,USR-3065,0
SH-9475,OPP-4866,Opportunity,Negotiation,2023-01-08,2023-03-19,8.0,USR-3065,0
SH-9476,OPP-4867,,Qualified Lead,2018-09-25,2018-09-27,2.0,USR-3001,0
SH-9477,OPP-4867,Lead,Opportunity,2018-09-27,2018-10-02,5.0,USR-3001,0
SH-9478,OPP-4867,Qualified Lead,Negotiation,2018-10-02,2018-11-06,35.0,USR-3001,0
SH-9479,OPP-4867,Opportunity,Negotiation,2018-11-06,2018-10-21,18.0,USR-3001,0
SH-9480,OPP-4868,,Qualified Lead,2019-09-13,2019-09-25,12.0,USR-3050,0
SH-9481,OPP-4868,Lead,Opportunity,2019-09-25,2019-10-10,15.0,USR-3050,0
SH-9482,OPP-4868,Qualified Lead,Negotiation,2019-10-10,2019-11-03,24.0,USR-3050,0
SH-9483,OPP-4868,Opportunity,Negotiation,2019-11-03,2019-10-14,12.0,USR-3050,0
SH-9484,OPP-4869,,Qualified Lead,2024-12-22,2024-12-31,10.0,USR-3051,0
SH-9485,OPP-4869,Lead,Opportunity,2024-12-31,2024-12-31,18.0,USR-3051,0
SH-9486,OPP-4869,Qualified Lead,Negotiation,2024-12-31,2024-12-31,52.0,USR-3051,0
SH-9487,OPP-4869,Opportunity,Negotiation,2024-12-31,2024-12-31,14.0,USR-3051,0
SH-9488,OPP-4870,,Qualified Lead,2019-11-16,2019-11-18,2.0,USR-3027,0
SH-9489,OPP-4870,Lead,Opportunity,2019-11-18,2019-11-25,7.0,USR-3027,0
SH-9490,OPP-4870,Qualified Lead,Negotiation,2019-11-25,2020-01-08,44.0,USR-3027,0
SH-9491,OPP-4870,Opportunity,Negotiation,2020-01-08,2020-01-08,34.0,USR-3027,0
SH-9492,OPP-4871,,Qualified Lead,2018-11-09,2018-11-12,3.0,USR-3043,0
SH-9493,OPP-4871,Lead,Opportunity,2018-11-12,2018-11-24,12.0,USR-3043,0
SH-9494,OPP-4871,Qualified Lead,Negotiation,2018-11-24,2018-12-28,34.0,USR-3043,0
SH-9495,OPP-4871,Opportunity,Negotiation,2018-12-28,2019-01-13,20.0,USR-3043,0
SH-9496,OPP-4872,,Qualified Lead,2022-06-02,2022-06-04,2.0,USR-3010,0
SH-9497,OPP-4872,Lead,Opportunity,2022-06-04,2022-06-22,18.0,USR-3010,0
SH-9498,OPP-4872,Qualified Lead,Negotiation,2022-06-22,2022-08-08,47.0,USR-3010,0
SH-9499,OPP-4872,Opportunity,Negotiation,2022-08-08,2022-07-25,28.0,USR-3010,0
SH-9500,OPP-4873,,Qualified Lead,2022-07-13,2022-07-15,2.0,USR-3078,0
SH-9501,OPP-4873,Lead,Opportunity,2022-07-15,2022-07-31,16.0,USR-3078,0
SH-9502,OPP-4873,Qualified Lead,Negotiation,2022-07-31,2022-09-02,33.0,USR-3078,0
SH-9503,OPP-4873,Opportunity,Negotiation,2022-09-02,2022-09-14,9.0,USR-3078,0
SH-9504,OPP-4874,,Qualified Lead,2024-11-27,2024-12-03,6.0,USR-3011,0
SH-9505,OPP-4874,Lead,Opportunity,2024-12-03,2024-12-09,6.0,USR-3011,0
SH-9506,OPP-4874,Qualified Lead,Negotiation,2024-12-09,2024-12-28,19.0,USR-3011,0
SH-9507,OPP-4874,Opportunity,Negotiation,2024-12-28,2024-12-18,27.0,USR-3011,0
SH-9508,OPP-4875,,Qualified Lead,2024-03-28,2024-04-06,9.0,USR-3059,0
SH-9509,OPP-4875,Lead,Opportunity,2024-04-06,2024-04-18,12.0,USR-3059,0
SH-9510,OPP-4875,Qualified Lead,Negotiation,2024-04-18,2024-05-09,21.0,USR-3059,0
SH-9511,OPP-4875,Opportunity,Negotiation,2024-05-09,2024-06-06,8.0,USR-3059,0
SH-9512,OPP-4876,,Qualified Lead,2023-11-21,2023-11-24,3.0,USR-3013,0
SH-9513,OPP-4876,Lead,Opportunity,2023-11-24,2023-12-08,14.0,USR-3013,0
SH-9514,OPP-4876,Qualified Lead,Negotiation,2023-12-08,2024-01-05,28.0,USR-3013,0
SH-9515,OPP-4876,Opportunity,Negotiation,2024-01-05,2023-12-25,21.0,USR-3013,0
SH-9516,OPP-4877,,Qualified Lead,2020-10-24,2020-10-27,3.0,USR-3007,0
SH-9517,OPP-4877,Lead,Opportunity,2020-10-27,2020-11-13,17.0,USR-3007,0
SH-9518,OPP-4877,Qualified Lead,Negotiation,2020-11-13,2020-11-30,17.0,USR-3007,0
SH-9519,OPP-4877,Opportunity,Negotiation,2020-11-30,2020-12-04,12.0,USR-3007,0
SH-9520,OPP-4878,,Qualified Lead,2024-03-05,2024-03-15,10.0,USR-3071,0
SH-9521,OPP-4878,Lead,Opportunity,2024-03-15,2024-03-30,15.0,USR-3071,0
SH-9522,OPP-4878,Qualified Lead,Negotiation,2024-03-30,2024-04-20,21.0,USR-3071,0
SH-9523,OPP-4878,Opportunity,Negotiation,2024-04-20,2024-05-04,20.0,USR-3071,0
SH-9524,OPP-4879,,Qualified Lead,2022-07-10,2022-07-15,5.0,USR-3037,0
SH-9525,OPP-4879,Lead,Opportunity,2022-07-15,2022-07-27,12.0,USR-3037,0
SH-9526,OPP-4879,Qualified Lead,Negotiation,2022-07-27,2022-08-19,23.0,USR-3037,0
SH-9527,OPP-4879,Opportunity,Negotiation,2022-08-19,2022-09-27,20.0,USR-3037,0
SH-9528,OPP-4880,,Qualified Lead,2024-12-10,2024-12-22,12.0,USR-3004,0
SH-9529,OPP-4880,Lead,Opportunity,2024-12-22,2024-12-27,5.0,USR-3004,0
SH-9530,OPP-4880,Qualified Lead,Negotiation,2024-12-27,2024-12-31,62.0,USR-3004,0
SH-9531,OPP-4880,Opportunity,Negotiation,2024-12-31,2024-12-31,18.0,USR-3004,0
SH-9532,OPP-4881,,Qualified Lead,2021-01-28,2021-02-01,4.0,USR-3005,0
SH-9533,OPP-4881,Lead,Opportunity,2021-02-01,2021-02-08,7.0,USR-3005,0
SH-9534,OPP-4881,Qualified Lead,Negotiation,2021-02-08,2021-03-05,25.0,USR-3005,0
SH-9535,OPP-4881,Opportunity,Negotiation,2021-03-05,2021-03-04,27.0,USR-3005,0
SH-9536,OPP-4882,,Qualified Lead,2022-06-08,2022-06-12,4.0,USR-3038,0
SH-9537,OPP-4882,Lead,Opportunity,2022-06-12,2022-06-20,8.0,USR-3038,0
SH-9538,OPP-4882,Qualified Lead,Negotiation,2022-06-20,2022-07-03,13.0,USR-3038,0
SH-9539,OPP-4882,Opportunity,Negotiation,2022-07-03,2022-07-27,24.0,USR-3038,0
SH-9540,OPP-4883,,Qualified Lead,2018-12-11,2018-12-21,10.0,USR-3043,0
SH-9541,OPP-4883,Lead,Opportunity,2018-12-21,2018-12-28,7.0,USR-3043,0
SH-9542,OPP-4883,Qualified Lead,Negotiation,2018-12-28,2019-01-14,17.0,USR-3043,0
SH-9543,OPP-4883,Opportunity,Negotiation,2019-01-14,2019-01-16,7.0,USR-3043,0
SH-9544,OPP-4884,,Qualified Lead,2019-03-09,2019-03-16,7.0,USR-3057,0
SH-9545,OPP-4884,Lead,Opportunity,2019-03-16,2019-03-23,7.0,USR-3057,0
SH-9546,OPP-4884,Qualified Lead,Negotiation,2019-03-23,2019-04-02,10.0,USR-3057,0
SH-9547,OPP-4884,Opportunity,Negotiation,2019-04-02,2019-05-05,11.0,USR-3057,0
SH-9548,OPP-4885,,Qualified Lead,2022-07-20,2022-07-31,11.0,USR-3074,0
SH-9549,OPP-4885,Lead,Opportunity,2022-07-31,2022-08-05,5.0,USR-3074,0
SH-9550,OPP-4885,Qualified Lead,Negotiation,2022-08-05,2022-08-26,21.0,USR-3074,0
SH-9551,OPP-4885,Opportunity,Negotiation,2022-08-26,2022-08-10,27.0,USR-3074,0
SH-9552,OPP-4886,,Qualified Lead,2017-07-17,2017-07-23,6.0,USR-3041,0
SH-9553,OPP-4886,Lead,Opportunity,2017-07-23,2017-08-11,19.0,USR-3041,0
SH-9554,OPP-4886,Qualified Lead,Negotiation,2017-08-11,2017-09-10,30.0,USR-3041,0
SH-9555,OPP-4886,Opportunity,Negotiation,2017-09-10,2017-09-29,25.0,USR-3041,0
SH-9556,OPP-4887,,Qualified Lead,2024-05-19,2024-05-21,2.0,USR-3051,0
SH-9557,OPP-4887,Lead,Opportunity,2024-05-21,2024-06-05,15.0,USR-3051,0
SH-9558,OPP-4887,Qualified Lead,Negotiation,2024-06-05,2024-06-27,22.0,USR-3051,0
SH-9559,OPP-4887,Opportunity,Negotiation,2024-06-27,2024-08-08,11.0,USR-3051,0
SH-9560,OPP-4888,,Qualified Lead,2022-03-05,2022-03-10,5.0,USR-3012,0
SH-9561,OPP-4888,Lead,Opportunity,2022-03-10,2022-03-16,6.0,USR-3012,0
SH-9562,OPP-4888,Qualified Lead,Negotiation,2022-03-16,2022-04-13,28.0,USR-3012,0
SH-9563,OPP-4888,Opportunity,Negotiation,2022-04-13,2022-04-28,15.0,USR-3012,0
SH-9564,OPP-4889,,Qualified Lead,2015-12-06,2015-12-15,9.0,USR-3059,0
SH-9565,OPP-4889,Lead,Opportunity,2015-12-15,2016-01-01,17.0,USR-3059,0
SH-9566,OPP-4889,Qualified Lead,Negotiation,2016-01-01,2016-02-12,42.0,USR-3059,0
SH-9567,OPP-4889,Opportunity,Negotiation,2016-02-12,2016-03-17,40.0,USR-3059,0
SH-9568,OPP-4890,,Qualified Lead,2018-12-01,2018-12-07,6.0,USR-3005,0
SH-9569,OPP-4890,Lead,Opportunity,2018-12-07,2018-12-18,11.0,USR-3005,0
SH-9570,OPP-4890,Qualified Lead,Negotiation,2018-12-18,2019-01-05,18.0,USR-3005,0
SH-9571,OPP-4890,Opportunity,Negotiation,2019-01-05,2019-01-03,27.0,USR-3005,0
SH-9572,OPP-4891,,Qualified Lead,2022-03-18,2022-03-24,6.0,USR-3078,0
SH-9573,OPP-4891,Lead,Opportunity,2022-03-24,2022-04-08,15.0,USR-3078,0
SH-9574,OPP-4891,Qualified Lead,Negotiation,2022-04-08,2022-05-04,26.0,USR-3078,0
SH-9575,OPP-4891,Opportunity,Negotiation,2022-05-04,2022-04-30,11.0,USR-3078,0
SH-9576,OPP-4892,,Qualified Lead,2024-09-21,2024-09-27,6.0,USR-3072,0
SH-9577,OPP-4892,Lead,Opportunity,2024-09-27,2024-10-14,17.0,USR-3072,0
SH-9578,OPP-4892,Qualified Lead,Negotiation,2024-10-14,2024-10-30,16.0,USR-3072,0
SH-9579,OPP-4892,Opportunity,Negotiation,2024-10-30,2024-12-23,22.0,USR-3072,0
SH-9580,OPP-4893,,Qualified Lead,2015-04-25,2015-04-30,5.0,USR-3021,0
SH-9581,OPP-4893,Lead,Opportunity,2015-04-30,2015-05-05,5.0,USR-3021,0
SH-9582,OPP-4893,Qualified Lead,Negotiation,2015-05-05,2015-05-17,12.0,USR-3021,0
SH-9583,OPP-4893,Opportunity,Negotiation,2015-05-17,2015-06-25,21.0,USR-3021,0
SH-9584,OPP-4894,,Qualified Lead,2019-12-02,2019-12-08,6.0,USR-3038,0
SH-9585,OPP-4894,Lead,Opportunity,2019-12-08,2019-12-27,19.0,USR-3038,0
SH-9586,OPP-4894,Qualified Lead,Negotiation,2019-12-27,2020-01-12,16.0,USR-3038,0
SH-9587,OPP-4894,Opportunity,Negotiation,2020-01-12,2020-02-13,31.0,USR-3038,0
SH-9588,OPP-4895,,Qualified Lead,2022-12-08,2022-12-12,4.0,USR-3020,0
SH-9589,OPP-4895,Lead,Opportunity,2022-12-12,2022-12-24,12.0,USR-3020,0
SH-9590,OPP-4895,Qualified Lead,Negotiation,2022-12-24,2023-01-12,19.0,USR-3020,0
SH-9591,OPP-4895,Opportunity,Negotiation,2023-01-12,2023-01-02,27.0,USR-3020,0
SH-9592,OPP-4896,,Qualified Lead,2015-09-12,2015-09-17,5.0,USR-3078,0
SH-9593,OPP-4896,Lead,Opportunity,2015-09-17,2015-09-23,6.0,USR-3078,0
SH-9594,OPP-4896,Qualified Lead,Negotiation,2015-09-23,2015-10-10,17.0,USR-3078,0
SH-9595,OPP-4896,Opportunity,Negotiation,2015-10-10,2016-01-16,15.0,USR-3078,0
SH-9596,OPP-4897,,Qualified Lead,2017-09-26,2017-10-08,12.0,USR-3054,0
SH-9597,OPP-4897,Lead,Opportunity,2017-10-08,2017-10-15,7.0,USR-3054,0
SH-9598,OPP-4897,Qualified Lead,Negotiation,2017-10-15,2017-11-12,28.0,USR-3054,0
