contract_id,opportunity_id,account_id,contract_start_date,contract_end_date,contract_duration_months,contract_value,payment_terms,signed_date,contract_status,has_royalty_clause,royalty_pct,royalty_threshold_usd,number_of_revisions
CON-9280,OPP-5799,ACC-1196,2024-12-31,2025-12-26,12,136000,Net 30,2024-12-31,Active,0,,,1
CON-9281,OPP-5801,ACC-1131,2019-01-04,2019-12-30,12,133000,Net 60,2019-01-04,Expired,0,,,5
CON-9282,OPP-5802,ACC-1147,2018-05-22,2020-05-11,24,114000,Upon signing,2018-05-22,Active,0,,,3
CON-9283,OPP-5804,ACC-1105,2021-06-05,2022-11-27,18,153500,Upon signing,2021-06-05,Expired,0,,,2
CON-9284,OPP-5805,ACC-1037,2018-08-02,2020-01-24,18,169500,Net 60,2018-08-02,Renewed,0,,,5
CON-9285,OPP-5806,ACC-1202,2023-04-26,2025-04-15,24,119000,Monthly instalments,2023-04-26,Expired,0,,,2
CON-9286,OPP-5808,ACC-1012,2019-05-11,2020-05-05,12,320000,50% upfront / 50% on delivery,2019-05-11,Active,0,,,2
CON-9287,OPP-5810,ACC-1176,2024-10-04,2026-03-28,18,928000,50% upfront / 50% on delivery,2024-10-04,Active,1,12.6,1206000.0,4
CON-9288,OPP-5811,ACC-1028,2024-01-08,2025-07-01,18,199000,Upon signing,2024-01-08,Expired,0,,,4
CON-9289,OPP-5813,ACC-1080,2016-02-13,2019-01-28,36,129500,Net 60,2016-02-13,Expired,0,,,2
CON-9290,OPP-5814,ACC-1206,2016-07-30,2017-07-25,12,1023500,Net 30,2016-07-30,Renewed,1,9.1,1331000.0,1
CON-9291,OPP-5816,ACC-1088,2021-08-17,2023-08-07,24,500000,50% upfront / 50% on delivery,2021-08-17,Expired,0,,,3
CON-9292,OPP-5817,ACC-1045,2018-02-09,2019-02-04,12,54000,Upon signing,2018-02-09,Active,0,,,4
CON-9293,OPP-5819,ACC-1208,2016-12-20,2017-12-15,12,315500,50% upfront / 50% on delivery,2016-12-20,Expired,0,,,1
CON-9294,OPP-5820,ACC-1032,2024-12-03,2026-11-23,24,328000,Net 30,2024-12-03,Expired,0,,,3
CON-9295,OPP-5821,ACC-1007,2017-10-15,2020-09-29,36,250500,Monthly instalments,2017-10-15,Renewed,0,,,2
CON-9296,OPP-5823,ACC-1219,2021-10-29,2024-10-13,36,351000,Monthly instalments,2021-10-29,Active,1,10.8,456000.0,3
CON-9297,OPP-5824,ACC-1032,2018-12-01,2019-11-26,12,87500,Net 30,2018-12-01,Active,0,,,1
CON-9298,OPP-5825,ACC-1195,2019-07-01,2020-06-25,12,378500,Upon signing,2019-07-01,Active,0,,,5
CON-9299,OPP-5826,ACC-1106,2024-10-08,2025-10-03,12,221500,Monthly instalments,2024-10-08,Expired,0,,,2
CON-9300,OPP-5827,ACC-1097,2020-01-26,2023-01-10,36,151000,50% upfront / 50% on delivery,2020-01-26,Expired,0,,,3
CON-9301,OPP-5828,ACC-1217,2024-05-09,2027-04-24,36,143000,50% upfront / 50% on delivery,2024-05-09,Expired,0,,,1
CON-9302,OPP-5830,ACC-1015,2017-11-16,2018-05-15,6,365000,Net 30,2017-11-16,Active,0,,,2
CON-9303,OPP-5832,ACC-1052,2019-12-22,2022-12-06,36,94000,Monthly instalments,2019-12-22,Expired,0,,,4
CON-9304,OPP-5833,ACC-1097,2022-11-16,2023-11-11,12,448500,Net 60,2022-11-16,Expired,0,,,1
CON-9305,OPP-5835,ACC-1019,2023-02-17,2026-02-01,36,351500,Net 60,2023-02-17,Active,1,13.4,457000.0,3
CON-9306,OPP-5836,ACC-1171,2022-10-10,2025-09-24,36,72000,Upon signing,2022-10-10,Active,0,,,2
CON-9307,OPP-5838,ACC-1036,2024-06-03,2027-05-19,36,279000,Monthly instalments,2024-06-03,Expired,0,,,0
CON-9308,OPP-5839,ACC-1002,2022-01-15,2023-07-09,18,80000,Monthly instalments,2022-01-15,Expired,0,,,1
CON-9309,OPP-5840,ACC-1210,2020-01-18,2020-07-16,6,242500,Monthly instalments,2020-01-18,Expired,0,,,5
CON-9310,OPP-5841,ACC-1064,2018-01-06,2018-07-05,6,293500,Upon signing,2018-01-06,Cancelled,1,11.6,382000.0,4
CON-9311,OPP-5842,ACC-1067,2022-08-21,2023-08-16,12,219500,Monthly instalments,2022-08-21,Active,0,,,1
CON-9312,OPP-5843,ACC-1126,2019-05-11,2019-11-07,6,199500,Net 30,2019-05-11,Expired,0,,,3
CON-9313,OPP-5844,ACC-1023,2022-07-20,2023-01-16,6,224500,Monthly instalments,2022-07-20,Expired,1,11.9,292000.0,0
CON-9314,OPP-5845,ACC-1040,2017-10-06,2019-09-26,24,350000,Net 30,2017-10-06,Active,0,,,2
CON-9315,OPP-5846,ACC-1024,2024-07-11,2026-01-02,18,501000,Net 30,2024-07-11,Active,1,14.3,651000.0,4
CON-9316,OPP-5847,ACC-1176,2023-01-20,2024-07-13,18,82500,Monthly instalments,2023-01-20,Expired,0,,,3
CON-9317,OPP-5848,ACC-1195,2018-12-19,2020-12-08,24,161500,Net 60,2018-12-19,Expired,0,,,5
