opportunity_id,opportunity_name,account_id,primary_contact_id,owner_user_id,division,region,deal_type,lead_source,stage,amount,discount_pct,probability_manual,created_date,expected_close_date,close_date_actual,is_won,lost_reason,is_renewal,fiscal_year,fiscal_quarter,is_open
OPP-5136,Titan Apparel - PulseMedia - Renewal - 2020,ACC-1093,CON-2111,USR-3053,PulseMedia,Australia,Renewal,Outbound Cold Call,Closed Won,149000,7.5,33.0,2020-12-02,2021-01-28,2021-01-07,1.0,,1,2020,Q4,0
OPP-5137,Quill Media - CreativeMotion - Upsell - 2020,ACC-1041,CON-2353,USR-3021,CreativeMotion,Europe,Upsell,Existing Relationship,Closed Won,117000,14.3,60.0,2020-01-13,2020-03-31,2020-02-12,1.0,,0,2020,Q1,0
OPP-5138,Zeta Sports - TalentEdge - Renewal - 2016,ACC-1174,CON-2369,USR-3011,TalentEdge,Asia Pacific,Renewal,LinkedIn Outreach,Closed Lost,88000,20.5,23.0,2016-09-04,2016-10-12,2016-12-02,0.0,Requirements changed,1,2016,Q3,0
OPP-5139,Teal Fashion - TalentEdge - Renewal - 2020,ACC-1076,CON-2060,USR-3004,TalentEdge,Asia Pacific,Renewal,Outbound Cold Call,Closed Won,239500,21.3,37.0,2020-01-01,2020-03-27,2020-02-13,1.0,,1,2020,Q1,0
OPP-5140,Cascade Beauty - TalentEdge - Renewal - 2021,ACC-1158,CON-2194,USR-3007,TalentEdge,North America,Renewal,Website Form,Closed Won,114500,9.1,75.0,2021-05-28,2021-06-20,2021-07-11,1.0,,1,2021,Q2,0
OPP-5141,Xcel Cosmetics - PulseMedia - Renewal - 2023,ACC-1207,CON-2432,USR-3038,PulseMedia,Australia,Renewal,Partner Referral,Closed Won,286500,7.7,63.0,2023-05-08,2023-06-06,2023-06-17,1.0,,1,2023,Q2,0
OPP-5142,Kappa Consumer - PulseMedia - Cross-sell - 2020,ACC-1099,CON-2420,USR-3051,PulseMedia,Australia,Cross-sell,Inbound Inquiry,Closed Lost,241500,10.3,40.0,2020-11-08,2020-12-09,2021-01-23,0.0,Scope too complex,0,2020,Q4,0
OPP-5143,Glacier Foods - BrandVault - Upsell - 2018,ACC-1127,CON-2123,USR-3076,BrandVault,India,Upsell,Conference / Event,Closed Lost,274500,31.7,53.0,2018-12-16,2019-02-14,2019-04-04,0.0,Chose competitor,0,2018,Q4,0
OPP-5144,Epoch Cosmetics - CreativeMotion - New Business - 2024,ACC-1035,CON-2106,USR-3020,CreativeMotion,North America,New Business,Website Form,Closed Lost,187500,16.1,29.0,2024-12-11,2025-02-12,2024-12-31,0.0,Chose competitor,0,2024,Q4,0
OPP-5145,Niche Cosmetics - BrandVault - Renewal - 2017,ACC-1195,CON-2517,USR-3077,BrandVault,North America,Renewal,Website Form,Closed Won,655000,10.7,45.0,2017-10-01,2017-12-15,2017-12-21,1.0,,1,2017,Q4,0
OPP-5146,Kite Athletics - PulseMedia - Renewal - 2016,ACC-1009,CON-2237,USR-3053,PulseMedia,Europe,Renewal,LinkedIn Outreach,Closed Won,358000,7.4,43.0,2016-02-15,2016-05-04,2016-03-31,1.0,,1,2016,Q1,0
OPP-5147,Nest Retail - TalentEdge - Renewal - 2021,ACC-1136,CON-2406,USR-3007,TalentEdge,Asia Pacific,Renewal,Outbound Cold Call,Closed Won,64500,14.4,73.0,2021-10-07,2021-11-25,2021-11-17,1.0,,1,2021,Q4,0
OPP-5148,Titan Apparel - CreativeMotion - New Business - 2021,ACC-1215,CON-2291,USR-3027,CreativeMotion,North America,New Business,Website Form,Closed Won,79000,28.3,66.0,2021-05-15,2021-06-26,2021-06-28,1.0,,0,2021,Q2,0
OPP-5149,Neon Cosmetics - CreativeMotion - Cross-sell - 2024,ACC-1103,,USR-3022,CreativeMotion,Australia,Cross-sell,Website Form,Closed Won,241000,9.0,28.0,2024-03-17,2024-05-30,2024-04-12,1.0,,0,2024,Q1,0
OPP-5150,Zeta Sports - CreativeMotion - New Business - 2017,ACC-1174,CON-2369,USR-3024,CreativeMotion,Asia Pacific,New Business,Partner Referral,Closed Won,350000,12.1,45.0,2017-12-28,2018-03-28,2018-02-04,1.0,,0,2017,Q4,0
OPP-5151,Ink Consumer - TalentEdge - New Business - 2024,ACC-1032,CON-2435,USR-3006,TalentEdge,Australia,New Business,Existing Relationship,Closed Won,191500,9.0,55.0,2024-07-17,2024-08-09,2024-08-18,1.0,,0,2024,Q3,0
OPP-5152,Archon Retail - TalentEdge - Renewal - 2023,ACC-1177,CON-2070,USR-3010,TalentEdge,North America,Renewal,Existing Relationship,Closed Lost,58000,29.8,65.0,2023-11-09,2024-01-28,2024-01-16,0.0,Budget cut / cancelled,1,2023,Q4,0
OPP-5153,Amber Holdings - BrandVault - Renewal - 2020,ACC-1152,CON-2037,USR-3077,BrandVault,India,Renewal,Partner Referral,Closed Won,580500,7.3,23.0,2020-04-01,2020-06-01,2020-06-20,1.0,,1,2020,Q2,0
OPP-5154,Prism Media - PulseMedia - New Business - 2022,ACC-1118,,USR-3059,PulseMedia,Australia,New Business,Conference / Event,Closed Won,189500,21.8,70.0,2022-06-06,2022-06-29,2022-08-08,1.0,,0,2022,Q2,0
OPP-5155,Apex2 Sports - PulseMedia - New Business - 2021,ACC-1216,CON-2469,USR-3044,PulseMedia,Europe,New Business,Outbound Cold Call,Closed Won,161000,7.0,31.0,2021-11-24,2021-12-21,2022-01-15,1.0,,0,2021,Q4,0
OPP-5156,Zero Fashion - PulseMedia - Renewal - 2023,ACC-1026,CON-2101,USR-3041,PulseMedia,Asia Pacific,Renewal,Existing Relationship,Closed Lost,294000,4.1,30.0,2023-11-27,2024-02-17,2024-02-11,0.0,Chose competitor,1,2023,Q4,0
OPP-5157,Zinc Entertainment - PulseMedia - New Business - 2016,ACC-1157,CON-2153,USR-3053,PulseMedia,Europe,New Business,Existing Relationship,Closed Won,179500,22.9,77.0,2016-05-18,2016-06-29,2016-07-26,1.0,,0,2016,Q2,0
OPP-5158,Fusion Apparel - TalentEdge - Cross-sell - 2017,ACC-1219,CON-2126,USR-3005,TalentEdge,Australia,Cross-sell,Referral,Closed Won,103500,19.2,80.0,2017-12-24,2018-03-24,2018-02-10,1.0,,0,2017,Q4,0
OPP-5159,Sand Consumer - BrandVault - New Business - 2018,ACC-1173,CON-2061,USR-3075,BrandVault,Europe,New Business,Conference / Event,Closed Won,266000,10.6,68.0,2018-11-02,2019-01-20,2019-01-15,1.0,,0,2018,Q4,0
OPP-5160,Omega Entertainment - TalentEdge - Renewal - 2024,ACC-1114,CON-2056,USR-3001,TalentEdge,Europe,Renewal,Website Form,Qualified Lead,178000,7.9,75.0,2024-10-02,2024-12-19,,,,1,2024,Q4,1
OPP-5161,Onyx Entertainment - CreativeMotion - Renewal - 2024,ACC-1218,CON-2232,USR-3021,CreativeMotion,Europe,Renewal,Conference / Event,Closed Won,44500,24.7,77.0,2024-07-19,2024-09-07,2024-08-30,1.0,,1,2024,Q3,0
OPP-5162,Omega Entertainment - TalentEdge - New Business - 2018,ACC-1193,CON-2299,USR-3010,TalentEdge,Asia Pacific,New Business,Partner Referral,Closed Lost,98000,21.3,62.0,2018-03-12,2018-04-29,2018-04-29,0.0,No decision made,0,2018,Q1,0
OPP-5163,Blaze Sportswear - BrandVault - New Business - 2017,ACC-1046,,USR-3063,BrandVault,Asia Pacific,New Business,Website Form,Closed Won,480500,9.6,78.0,2017-08-27,2017-09-22,2017-10-13,1.0,,0,2017,Q3,0
OPP-5164,Prism Media - PulseMedia - Renewal - 2023,ACC-1015,CON-2448,USR-3043,PulseMedia,Asia Pacific,Renewal,Outbound Cold Call,Closed Won,337000,14.3,53.0,2023-10-15,2023-11-25,2023-11-23,1.0,,1,2023,Q4,0
OPP-5165,Niche Cosmetics - CreativeMotion - Renewal - 2018,ACC-1150,CON-2387,USR-3034,CreativeMotion,Europe,Renewal,Existing Relationship,Closed Won,96500,20.8,38.0,2018-10-19,2018-11-08,2018-11-10,1.0,,1,2018,Q4,0
OPP-5166,Titan Apparel - TalentEdge - New Business - 2023,ACC-1093,CON-2111,USR-3013,TalentEdge,Asia Pacific,New Business,Outbound Cold Call,Closed Lost,85500,14.6,66.0,2023-01-02,2023-01-27,2023-02-20,0.0,Budget cut / cancelled,0,2023,Q1,0
OPP-5167,Xara Sportswear - BrandVault - New Business - 2022,ACC-1208,CON-2504,USR-3070,BrandVault,India,New Business,Conference / Event,Closed Won,89000,15.6,35.0,2022-05-18,2022-06-27,2022-06-12,1.0,,0,2022,Q2,0
OPP-5168,Hydra Athletics - TalentEdge - Upsell - 2016,ACC-1062,CON-2046,USR-3011,TalentEdge,Europe,Upsell,Conference / Event,Closed Won,21500,18.0,79.0,2016-03-12,2016-04-08,2016-04-13,1.0,,0,2016,Q1,0
OPP-5169,Quantum Consumer - CreativeMotion - New Business - 2021,ACC-1057,CON-2099,USR-3030,CreativeMotion,North America,New Business,Conference / Event,Closed Won,345000,16.5,73.0,2021-11-26,2022-01-09,2021-12-20,1.0,,0,2021,Q4,0
OPP-5170,Umbra Media - CreativeMotion - New Business - 2022,ACC-1100,CON-2172,USR-3023,CreativeMotion,Europe,New Business,Referral,Closed Won,147000,5.3,28.0,2022-03-26,2022-06-22,2022-05-03,1.0,,0,2022,Q1,0
OPP-5171,Phoenix Cosmetics - BrandVault - New Business - 2016,ACC-1192,CON-2361,USR-3071,BrandVault,India,New Business,Outbound Cold Call,Closed Won,745500,12.3,77.0,2016-11-02,2017-01-01,2017-01-19,1.0,,0,2016,Q4,0
OPP-5172,Glacier Foods - TalentEdge - New Business - 2018,ACC-1127,CON-2123,USR-3012,TalentEdge,Europe,New Business,Outbound Cold Call,Closed Won,280000,10.2,56.0,2018-07-10,2018-07-31,2018-08-16,1.0,,0,2018,Q3,0
OPP-5173,Tau Media - BrandVault - Renewal - 2024,ACC-1144,CON-2470,USR-3069,BrandVault,North America,Renewal,Referral,Closed Won,316500,25.2,62.0,2024-06-26,2024-09-04,2024-08-18,1.0,,1,2024,Q2,0
OPP-5174,Haven Consumer - TalentEdge - New Business - 2017,ACC-1059,CON-2379,USR-3012,TalentEdge,India,New Business,Referral,Closed Lost,89000,17.2,74.0,2017-07-09,2017-08-30,2017-08-29,0.0,Internal staffing issue,0,2017,Q3,0
OPP-5175,Cascade Beauty - TalentEdge - Renewal - 2017,ACC-1158,CON-2492,USR-3013,TalentEdge,North America,Renewal,Website Form,Closed Won,280000,7.8,39.0,2017-11-08,2017-12-18,2017-12-19,1.0,,1,2017,Q4,0
OPP-5176,Slate Entertainment - TalentEdge - Renewal - 2022,ACC-1048,CON-2163,USR-3005,TalentEdge,North America,Renewal,Referral,Closed Won,44500,15.3,36.0,2022-02-23,2022-03-16,2022-04-07,1.0,,1,2022,Q1,0
OPP-5177,Horizon Fashion - PulseMedia - New Business - 2019,ACC-1025,CON-2178,USR-3041,PulseMedia,Europe,New Business,Outbound Cold Call,Closed Lost,119000,17.0,42.0,2019-09-02,2019-10-25,2019-11-29,0.0,Budget cut / cancelled,0,2019,Q3,0
OPP-5178,Edge Cosmetics - PulseMedia - Renewal - 2021,ACC-1039,CON-2050,USR-3038,PulseMedia,Europe,Renewal,Outbound Cold Call,Closed Won,246500,10.7,64.0,2021-04-27,2021-06-27,2021-07-08,1.0,,1,2021,Q2,0
OPP-5179,Quartz Cosmetics - BrandVault - Renewal - 2021,ACC-1197,CON-2142,USR-3078,BrandVault,India,Renewal,Outbound Cold Call,Closed Won,336500,7.1,55.0,2021-07-21,2021-09-05,2021-09-08,1.0,,1,2021,Q3,0
OPP-5180,Kestrel Financial - BrandVault - Renewal - 2019,ACC-1090,,USR-3065,BrandVault,Asia Pacific,Renewal,Website Form,Closed Won,289500,5.8,78.0,2019-09-02,2019-11-30,2019-11-04,1.0,,1,2019,Q3,0
OPP-5181,Niche Cosmetics - TalentEdge - Upsell - 2023,ACC-1085,CON-2479,USR-3017,TalentEdge,Australia,Upsell,Partner Referral,Closed Won,136500,19.3,28.0,2023-06-17,2023-08-17,2023-07-19,1.0,,0,2023,Q2,0
OPP-5182,Niche Cosmetics - PulseMedia - New Business - 2020,ACC-1189,CON-2295,USR-3050,PulseMedia,North America,New Business,Existing Relationship,Closed Lost,188000,15.5,30.0,2020-03-19,2020-05-25,2020-06-22,0.0,Requirements changed,0,2020,Q1,0
OPP-5183,Sand Consumer - TalentEdge - New Business - 2023,ACC-1089,CON-2213,USR-3000,TalentEdge,Europe,New Business,Existing Relationship,Closed Lost,89000,7.3,31.0,2023-08-12,2023-10-28,2023-10-01,0.0,Timeline mismatch,0,2023,Q3,0
OPP-5184,Scout Fashion - PulseMedia - Renewal - 2016,ACC-1165,CON-2000,USR-3036,PulseMedia,Europe,Renewal,Existing Relationship,Closed Lost,300000,16.0,44.0,2016-12-26,2017-01-16,2017-03-16,0.0,Budget cut / cancelled,1,2016,Q4,0
OPP-5185,Cascade Beauty - BrandVault - Upsell - 2020,ACC-1010,CON-2501,USR-3066,BrandVault,Asia Pacific,Upsell,Conference / Event,Closed Won,383000,19.3,31.0,2020-01-27,2020-04-02,2020-03-20,1.0,,0,2020,Q1,0
OPP-5186,Scout Fashion - PulseMedia - Renewal - 2015,ACC-1165,CON-2054,USR-3037,PulseMedia,India,Renewal,LinkedIn Outreach,Closed Won,302500,14.7,66.0,2015-04-03,2015-05-21,2015-05-24,1.0,,1,2015,Q2,0
OPP-5187,Xtreme Sports - PulseMedia - New Business - 2019,ACC-1034,CON-2044,USR-3044,PulseMedia,Europe,New Business,Partner Referral,Closed Lost,207000,39.6,49.0,2019-07-03,2019-07-25,2019-10-08,0.0,Internal staffing issue,0,2019,Q3,0
OPP-5188,Lime Cosmetics - TalentEdge - New Business - 2016,ACC-1071,CON-2158,USR-3012,TalentEdge,Asia Pacific,New Business,LinkedIn Outreach,Closed Lost,126000,19.9,21.0,2016-10-14,2016-12-09,2016-12-19,0.0,Internal staffing issue,0,2016,Q4,0
OPP-5189,Prism Media - PulseMedia - New Business - 2018,ACC-1118,,USR-3044,PulseMedia,Europe,New Business,Existing Relationship,Closed Lost,176500,11.5,27.0,2018-07-15,2018-08-29,2018-10-11,0.0,No decision made,0,2018,Q3,0
OPP-5190,Opal Fashion - PulseMedia - Renewal - 2022,ACC-1066,CON-2055,USR-3051,PulseMedia,Australia,Renewal,LinkedIn Outreach,Closed Won,158000,26.6,37.0,2022-12-10,2023-01-11,2023-01-11,1.0,,1,2022,Q4,0
OPP-5191,Quiver Retail - BrandVault - New Business - 2020,ACC-1191,CON-2466,USR-3069,BrandVault,North America,New Business,Inbound Inquiry,Closed Won,497000,7.1,45.0,2020-07-22,2020-10-03,2020-09-30,1.0,,0,2020,Q3,0
OPP-5192,PeakWear Group - PulseMedia - New Business - 2017,ACC-1154,CON-2415,USR-3051,PulseMedia,India,New Business,LinkedIn Outreach,Closed Won,376500,8.1,72.0,2017-12-27,2018-01-24,2018-01-25,1.0,,0,2017,Q4,0
OPP-5193,Amber Holdings - TalentEdge - New Business - 2024,ACC-1112,CON-2261,USR-3000,TalentEdge,Australia,New Business,Website Form,Opportunity,180000,15.6,54.0,2024-11-16,2024-12-11,,,,0,2024,Q4,1
OPP-5194,Quartz Cosmetics - CreativeMotion - Renewal - 2016,ACC-1197,CON-2142,USR-3026,CreativeMotion,India,Renewal,Existing Relationship,Closed Won,150000,14.8,54.0,2016-07-08,2016-09-08,2016-08-15,1.0,,1,2016,Q3,0
OPP-5195,Petal Fashion - CreativeMotion - New Business - 2024,ACC-1042,CON-2242,USR-3029,CreativeMotion,North America,New Business,Partner Referral,Closed Won,163000,7.0,30.0,2024-10-12,2024-11-06,2024-11-24,1.0,,0,2024,Q4,0
OPP-5196,Sigma Apparel - PulseMedia - Renewal - 2024,ACC-1016,CON-2240,USR-3036,PulseMedia,India,Renewal,Outbound Cold Call,Closed Lost,411000,10.6,25.0,2024-01-11,2024-04-01,2024-03-28,0.0,Requirements changed,1,2024,Q1,0
OPP-5197,Alpha Consumer - PulseMedia - Renewal - 2023,ACC-1082,CON-2442,USR-3036,PulseMedia,Europe,Renewal,Existing Relationship,Closed Won,154000,13.9,23.0,2023-01-25,2023-03-19,2023-04-04,1.0,,1,2023,Q1,0
OPP-5198,Phi Fashion - PulseMedia - Renewal - 2019,ACC-1188,CON-2487,USR-3041,PulseMedia,Asia Pacific,Renewal,Existing Relationship,Closed Won,142000,17.2,25.0,2019-07-17,2019-08-12,2019-09-15,1.0,,1,2019,Q3,0
OPP-5199,Upsilon Consumer - PulseMedia - New Business - 2024,ACC-1106,CON-2199,USR-3050,PulseMedia,India,New Business,Website Form,Opportunity,317500,14.5,73.0,2024-11-05,2024-12-03,,,,0,2024,Q4,1
OPP-5200,Fuse Athletics - TalentEdge - Renewal - 2023,ACC-1209,CON-2049,USR-3017,TalentEdge,India,Renewal,Inbound Inquiry,Closed Won,137000,6.6,67.0,2023-08-02,2023-09-12,2023-09-16,1.0,,1,2023,Q3,0
OPP-5201,Amber Holdings - CreativeMotion - Renewal - 2022,ACC-1178,CON-2437,USR-3033,CreativeMotion,North America,Renewal,Inbound Inquiry,Closed Lost,242000,12.1,34.0,2022-11-13,2022-12-07,2023-01-20,0.0,Internal staffing issue,1,2022,Q4,0
OPP-5202,Terra Fashion - TalentEdge - New Business - 2018,ACC-1108,CON-2100,USR-3017,TalentEdge,India,New Business,Referral,Closed Won,119500,3.8,53.0,2018-01-16,2018-03-28,2018-02-19,1.0,,0,2018,Q1,0
OPP-5203,Neon Cosmetics - TalentEdge - Upsell - 2024,ACC-1107,CON-2259,USR-3013,TalentEdge,Europe,Upsell,Existing Relationship,Closed Lost,243000,6.9,40.0,2024-07-19,2024-10-12,2024-09-22,0.0,Deal went silent,0,2024,Q3,0
OPP-5204,Sand Consumer - PulseMedia - New Business - 2020,ACC-1173,CON-2085,USR-3037,PulseMedia,India,New Business,Inbound Inquiry,Closed Lost,252500,5.2,65.0,2020-10-19,2021-01-08,2021-02-23,0.0,Scope too complex,0,2020,Q4,0
OPP-5205,Zeta Sports - CreativeMotion - Renewal - 2023,ACC-1217,CON-2139,USR-3018,CreativeMotion,India,Renewal,Referral,Closed Lost,125000,17.3,53.0,2023-09-19,2023-11-11,2023-11-04,0.0,Price too high,1,2023,Q3,0
OPP-5206,Epsilon Retail - CreativeMotion - New Business - 2020,ACC-1007,,USR-3032,CreativeMotion,Asia Pacific,New Business,Partner Referral,Closed Won,135500,10.5,31.0,2020-03-02,2020-03-23,2020-04-11,1.0,,0,2020,Q1,0
OPP-5207,Iota Media - PulseMedia - New Business - 2022,ACC-1045,CON-2360,USR-3038,PulseMedia,Australia,New Business,LinkedIn Outreach,Closed Won,248500,11.1,78.0,2022-08-18,2022-10-30,2022-10-14,1.0,,0,2022,Q3,0
OPP-5208,Prism Media - PulseMedia - Upsell - 2020,ACC-1118,,USR-3038,PulseMedia,Europe,Upsell,Outbound Cold Call,Closed Won,66000,4.3,44.0,2020-12-01,2021-01-23,2021-01-27,1.0,,0,2020,Q4,0
OPP-5209,Scout Fashion - CreativeMotion - Renewal - 2024,ACC-1052,CON-2108,USR-3025,CreativeMotion,North America,Renewal,Website Form,Closed Won,145000,6.0,42.0,2024-02-25,2024-03-18,2024-04-03,1.0,,1,2024,Q1,0
OPP-5210,Quad Apparel - PulseMedia - Upsell - 2024,ACC-1115,CON-2493,USR-3036,PulseMedia,Asia Pacific,Upsell,Outbound Cold Call,Closed Won,81500,8.3,78.0,2024-09-03,2024-10-26,2024-11-13,1.0,,0,2024,Q3,0
OPP-5211,Bliss Fashion - TalentEdge - Upsell - 2022,ACC-1131,CON-2208,USR-3008,TalentEdge,Australia,Upsell,Existing Relationship,Closed Lost,91500,17.5,48.0,2022-04-02,2022-06-20,2022-06-12,0.0,Chose competitor,0,2022,Q2,0
OPP-5212,Cascade Beauty - BrandVault - New Business - 2024,ACC-1098,CON-2214,USR-3075,BrandVault,North America,New Business,Website Form,Closed Lost,316000,14.0,73.0,2024-05-08,2024-06-10,2024-09-16,0.0,Price too high,0,2024,Q2,0
OPP-5213,Zeta Sports - PulseMedia - New Business - 2019,ACC-1217,CON-2139,USR-3038,PulseMedia,Europe,New Business,Website Form,Closed Won,125500,16.4,23.0,2019-04-15,2019-05-24,2019-06-01,1.0,,0,2019,Q2,0
OPP-5214,Epsilon Retail - BrandVault - Renewal - 2021,ACC-1007,,USR-3062,BrandVault,Europe,Renewal,Outbound Cold Call,Closed Won,458500,7.9,56.0,2021-12-28,2022-02-05,2022-03-01,1.0,,1,2021,Q4,0
OPP-5215,Surge Apparel - CreativeMotion - New Business - 2023,ACC-1166,CON-2345,USR-3027,CreativeMotion,Europe,New Business,Outbound Cold Call,Closed Lost,173500,12.5,58.0,2023-11-11,2024-02-03,2024-01-25,0.0,Scope too complex,0,2023,Q4,0
OPP-5216,Falcon Apparel - PulseMedia - Upsell - 2020,ACC-1022,CON-2500,USR-3038,PulseMedia,India,Upsell,Existing Relationship,Closed Lost,113000,18.5,44.0,2020-01-19,2020-02-29,2020-04-09,0.0,Chose competitor,0,2020,Q1,0
OPP-5217,Delta Retail - TalentEdge - New Business - 2023,ACC-1135,CON-2110,USR-3004,TalentEdge,North America,New Business,Website Form,Closed Lost,171000,4.6,36.0,2023-04-04,2023-05-18,2023-06-07,0.0,Internal staffing issue,0,2023,Q2,0
OPP-5218,Nest Retail - CreativeMotion - Upsell - 2022,ACC-1097,CON-2499,USR-3023,CreativeMotion,Australia,Upsell,Website Form,Closed Lost,95000,23.6,30.0,2022-05-17,2022-07-13,2022-06-25,0.0,Price too high,0,2022,Q2,0
OPP-5219,Kite Athletics - BrandVault - New Business - 2021,ACC-1104,CON-2278,USR-3061,BrandVault,Europe,New Business,Partner Referral,Closed Won,536000,16.9,44.0,2021-12-05,2022-01-17,2022-03-02,1.0,,0,2021,Q4,0
OPP-5220,Jolt Entertainment - BrandVault - New Business - 2022,ACC-1063,CON-2266,USR-3075,BrandVault,North America,New Business,Inbound Inquiry,Closed Won,704000,4.0,41.0,2022-07-05,2022-08-11,2022-08-28,1.0,,0,2022,Q3,0
OPP-5221,Tau Media - TalentEdge - New Business - 2023,ACC-1065,CON-2460,USR-3017,TalentEdge,Asia Pacific,New Business,Outbound Cold Call,Closed Lost,157500,3.2,27.0,2023-10-27,2024-01-06,2023-12-31,0.0,No decision made,0,2023,Q4,0
OPP-5222,Quad Apparel - BrandVault - New Business - 2018,ACC-1115,CON-2080,USR-3078,BrandVault,Australia,New Business,Existing Relationship,Closed Won,560000,21.7,22.0,2018-06-23,2018-07-29,2018-09-12,1.0,,0,2018,Q2,0
OPP-5223,PeakWear Group - CreativeMotion - Renewal - 2020,ACC-1154,CON-2507,USR-3035,CreativeMotion,Asia Pacific,Renewal,Outbound Cold Call,Closed Won,265000,12.8,28.0,2020-09-05,2020-11-26,2020-10-11,1.0,,1,2020,Q3,0
OPP-5224,Lynx Retail - TalentEdge - New Business - 2020,ACC-1047,CON-2071,USR-3017,TalentEdge,India,New Business,Partner Referral,Closed Won,72000,8.5,77.0,2020-03-14,2020-05-23,2020-04-17,1.0,,0,2020,Q1,0
OPP-5225,Iota Media - PulseMedia - Cross-sell - 2024,ACC-1045,CON-2360,USR-3046,PulseMedia,Asia Pacific,Cross-sell,Conference / Event,Closed Won,77000,13.2,33.0,2024-06-19,2024-07-28,2024-08-10,1.0,,0,2024,Q2,0
OPP-5226,Xi Entertainment - PulseMedia - Renewal - 2022,ACC-1102,CON-2258,USR-3058,PulseMedia,Asia Pacific,Renewal,Referral,Closed Won,155000,42.0,35.0,2022-07-06,2022-07-27,2022-08-06,1.0,,1,2022,Q3,0
OPP-5227,Kestrel Financial - PulseMedia - Renewal - 2024,ACC-1133,CON-2494,USR-3050,PulseMedia,North America,Renewal,Outbound Cold Call,Closed Won,244000,8.9,44.0,2024-11-04,2024-12-04,2024-12-03,1.0,,1,2024,Q4,0
OPP-5228,Niche Cosmetics - TalentEdge - New Business - 2015,ACC-1074,CON-2288,USR-3009,TalentEdge,North America,New Business,Inbound Inquiry,Closed Lost,153000,8.5,72.0,2015-12-23,2016-02-20,2016-03-03,0.0,Chose competitor,0,2015,Q4,0
OPP-5229,Axiom Automotive - PulseMedia - New Business - 2019,ACC-1018,CON-2179,USR-3046,PulseMedia,Australia,New Business,Outbound Cold Call,Closed Won,483500,7.8,22.0,2019-01-17,2019-04-16,2019-03-17,1.0,,0,2019,Q1,0
OPP-5230,Zenith Financial - PulseMedia - New Business - 2023,ACC-1164,CON-2188,USR-3052,PulseMedia,Asia Pacific,New Business,LinkedIn Outreach,Closed Won,159500,8.2,57.0,2023-06-06,2023-08-02,2023-07-29,1.0,,0,2023,Q2,0
OPP-5231,Lance Athletics - PulseMedia - New Business - 2018,ACC-1014,,USR-3044,PulseMedia,Europe,New Business,Website Form,Closed Won,310500,8.0,54.0,2018-11-01,2018-12-04,2018-12-12,1.0,,0,2018,Q4,0
OPP-5232,Halo Sports - PulseMedia - Upsell - 2022,ACC-1145,CON-2028,USR-3037,PulseMedia,Europe,Upsell,Inbound Inquiry,Closed Won,197000,7.0,47.0,2022-11-13,2023-01-18,2022-12-07,1.0,,0,2022,Q4,0
OPP-5233,Forge Entertainment - CreativeMotion - New Business - 2021,ACC-1134,CON-2167,USR-3032,CreativeMotion,North America,New Business,Website Form,Closed Won,76500,16.8,35.0,2021-12-05,2022-01-31,2022-01-11,1.0,,0,2021,Q4,0
OPP-5234,Tau Media - BrandVault - New Business - 2022,ACC-1065,CON-2385,USR-3065,BrandVault,Asia Pacific,New Business,Partner Referral,Closed Lost,278000,7.2,49.0,2022-05-03,2022-05-24,2022-09-13,0.0,Chose competitor,0,2022,Q2,0
OPP-5235,Axiom Automotive - TalentEdge - Upsell - 2024,ACC-1018,CON-2179,USR-3016,TalentEdge,Europe,Upsell,Referral,Closed Lost,206000,9.4,55.0,2024-06-08,2024-07-16,2024-07-24,0.0,Price too high,0,2024,Q2,0
OPP-5236,Lambda Fashion - PulseMedia - Upsell - 2015,ACC-1053,CON-2461,USR-3058,PulseMedia,Europe,Upsell,Inbound Inquiry,Closed Won,129500,9.3,67.0,2015-05-06,2015-07-22,2015-07-07,1.0,,0,2015,Q2,0
OPP-5237,Kappa Consumer - PulseMedia - Cross-sell - 2024,ACC-1113,CON-2512,USR-3057,PulseMedia,North America,Cross-sell,LinkedIn Outreach,Closed Won,233000,6.4,25.0,2024-11-11,2025-01-30,2024-12-31,1.0,,0,2024,Q4,0
OPP-5238,Glacier Foods - PulseMedia - Upsell - 2022,ACC-1201,CON-2297,USR-3059,PulseMedia,North America,Upsell,Outbound Cold Call,Closed Won,169000,23.6,72.0,2022-12-23,2023-03-14,2023-03-07,1.0,,0,2022,Q4,0
OPP-5239,Quartz Cosmetics - PulseMedia - New Business - 2020,ACC-1068,,USR-3053,PulseMedia,North America,New Business,Inbound Inquiry,Closed Won,254500,16.1,41.0,2020-12-02,2021-02-25,2021-01-27,1.0,,0,2020,Q4,0
