activity_id,opportunity_id,user_id,activity_type,subject,activity_date,duration_minutes,outcome,is_outbound,days_since_deal_created
ACT-14831,OPP-5035,USR-3013,Phone Call,Phone Call re: Titan Apparel - TalentEdge - Upsell - 20,2022-02-12,90.0,Positive - Follow up scheduled,0,28
ACT-14832,OPP-5035,USR-3013,In-Person Meeting,In-Person Meeting re: Titan Apparel - TalentEdge - Upsell - 20,2022-02-18,45.0,Positive - Follow up scheduled,1,34
ACT-14833,OPP-5035,USR-3013,Phone Call,Phone Call re: Titan Apparel - TalentEdge - Upsell - 20,2022-03-03,,Neutral - Information shared,1,47
ACT-14834,OPP-5035,USR-3013,In-Person Meeting,In-Person Meeting re: Titan Apparel - TalentEdge - Upsell - 20,2022-03-08,90.0,Positive - Moving to next stage,0,52
ACT-14835,OPP-5035,USR-3013,Email,Email re: Titan Apparel - TalentEdge - Upsell - 20,2022-03-08,,Negative - Client hesitant,1,52
ACT-14836,OPP-5035,USR-3013,Phone Call,Phone Call re: Titan Apparel - TalentEdge - Upsell - 20,2022-03-08,,Negative - Client hesitant,1,52
ACT-14837,OPP-5035,USR-3013,Email,Email re: Titan Apparel - TalentEdge - Upsell - 20,2022-03-08,,Neutral - Information shared,1,52
ACT-14838,OPP-5036,USR-3013,Video Meeting,Video Meeting re: Delta Retail - TalentEdge - New Business,2022-12-12,90.0,Positive - Follow up scheduled,1,9
ACT-14839,OPP-5036,USR-3013,Email,Email re: Delta Retail - TalentEdge - New Business,2022-12-19,,Positive - Moving to next stage,0,16
ACT-14840,OPP-5036,USR-3013,Phone Call,Phone Call re: Delta Retail - TalentEdge - New Business,2022-12-23,90.0,Positive - Follow up scheduled,0,20
ACT-14841,OPP-5036,USR-3013,Email,Email re: Delta Retail - TalentEdge - New Business,2023-01-02,,Positive - Follow up scheduled,1,30
ACT-14842,OPP-5036,USR-3013,Phone Call,Phone Call re: Delta Retail - TalentEdge - New Business,2023-01-02,15.0,Neutral - Information shared,1,30
ACT-14843,OPP-5036,USR-3013,In-Person Meeting,In-Person Meeting re: Delta Retail - TalentEdge - New Business,2023-01-02,45.0,Neutral - Information shared,1,30
ACT-14844,OPP-5036,USR-3013,Phone Call,Phone Call re: Delta Retail - TalentEdge - New Business,2023-01-02,90.0,Neutral - Information shared,1,30
ACT-14845,OPP-5036,USR-3013,Proposal Sent,Proposal Sent re: Delta Retail - TalentEdge - New Business,2023-01-02,45.0,Positive - Follow up scheduled,0,30
ACT-14846,OPP-5037,USR-3059,Email,Email re: Quest Fashion - PulseMedia - New Busines,2018-06-23,,Neutral - Information shared,1,3
ACT-14847,OPP-5037,USR-3059,Video Meeting,Video Meeting re: Quest Fashion - PulseMedia - New Busines,2018-06-30,15.0,Neutral - Information shared,1,10
ACT-14848,OPP-5037,USR-3059,Email,Email re: Quest Fashion - PulseMedia - New Busines,2018-07-03,,Positive - Client interested,1,13
ACT-14849,OPP-5037,USR-3059,Phone Call,Phone Call re: Quest Fashion - PulseMedia - New Busines,2018-07-04,,Positive - Moving to next stage,0,14
ACT-14850,OPP-5037,USR-3059,Phone Call,Phone Call re: Quest Fashion - PulseMedia - New Busines,2018-07-08,45.0,Positive - Follow up scheduled,1,18
ACT-14851,OPP-5037,USR-3059,In-Person Meeting,In-Person Meeting re: Quest Fashion - PulseMedia - New Busines,2018-07-19,,Positive - Client interested,1,29
ACT-14852,OPP-5037,USR-3059,Video Meeting,Video Meeting re: Quest Fashion - PulseMedia - New Busines,2018-07-30,60.0,Neutral - Information shared,0,40
ACT-14853,OPP-5037,USR-3059,Email,Email re: Quest Fashion - PulseMedia - New Busines,2018-08-01,,Positive - Follow up scheduled,1,42
ACT-14854,OPP-5038,USR-3058,In-Person Meeting,In-Person Meeting re: Solaris Entertainment - PulseMedia - Ren,2021-09-13,90.0,Positive - Follow up scheduled,0,6
ACT-14855,OPP-5038,USR-3058,Proposal Sent,Proposal Sent re: Solaris Entertainment - PulseMedia - Ren,2021-09-25,60.0,Positive - Follow up scheduled,1,18
ACT-14856,OPP-5038,USR-3058,Phone Call,Phone Call re: Solaris Entertainment - PulseMedia - Ren,2021-10-02,45.0,Positive - Follow up scheduled,1,25
ACT-14857,OPP-5038,USR-3058,Video Meeting,Video Meeting re: Solaris Entertainment - PulseMedia - Ren,2021-10-13,30.0,Positive - Client interested,0,36
ACT-14858,OPP-5038,USR-3058,Phone Call,Phone Call re: Solaris Entertainment - PulseMedia - Ren,2021-10-13,45.0,Positive - Client interested,1,36
ACT-14859,OPP-5038,USR-3058,Phone Call,Phone Call re: Solaris Entertainment - PulseMedia - Ren,2021-10-13,,Neutral - Information shared,1,36
ACT-14860,OPP-5038,USR-3058,Video Meeting,Video Meeting re: Solaris Entertainment - PulseMedia - Ren,2021-10-13,30.0,Positive - Client interested,1,36
ACT-14861,OPP-5038,USR-3058,Email,Email re: Solaris Entertainment - PulseMedia - Ren,2021-10-13,,Positive - Follow up scheduled,0,36
ACT-14862,OPP-5038,USR-3058,In-Person Meeting,In-Person Meeting re: Solaris Entertainment - PulseMedia - Ren,2021-10-13,30.0,,1,36
ACT-14863,OPP-5038,USR-3058,In-Person Meeting,In-Person Meeting re: Solaris Entertainment - PulseMedia - Ren,2021-10-13,60.0,Neutral - Information shared,0,36
ACT-14864,OPP-5038,USR-3058,In-Person Meeting,In-Person Meeting re: Solaris Entertainment - PulseMedia - Ren,2021-10-13,45.0,Positive - Client interested,1,36
ACT-14865,OPP-5039,USR-3051,Video Meeting,Video Meeting re: Quest Fashion - PulseMedia - New Busines,2019-11-13,15.0,Positive - Client interested,1,7
ACT-14866,OPP-5039,USR-3051,Email,Email re: Quest Fashion - PulseMedia - New Busines,2019-11-25,,Positive - Moving to next stage,0,19
ACT-14867,OPP-5039,USR-3051,Video Meeting,Video Meeting re: Quest Fashion - PulseMedia - New Busines,2019-12-05,30.0,Positive - Client interested,0,29
ACT-14868,OPP-5039,USR-3051,Video Meeting,Video Meeting re: Quest Fashion - PulseMedia - New Busines,2019-12-07,,,1,31
ACT-14869,OPP-5039,USR-3051,Phone Call,Phone Call re: Quest Fashion - PulseMedia - New Busines,2019-12-19,45.0,Positive - Follow up scheduled,1,43
ACT-14870,OPP-5039,USR-3051,Demo,Demo re: Quest Fashion - PulseMedia - New Busines,2019-12-22,45.0,Positive - Follow up scheduled,1,46
ACT-14871,OPP-5040,USR-3075,Video Meeting,Video Meeting re: Quill Media - BrandVault - New Business ,2017-07-20,45.0,Positive - Follow up scheduled,1,7
ACT-14872,OPP-5040,USR-3075,Demo,Demo re: Quill Media - BrandVault - New Business ,2017-07-30,90.0,Positive - Moving to next stage,0,17
ACT-14873,OPP-5040,USR-3075,Demo,Demo re: Quill Media - BrandVault - New Business ,2017-07-31,45.0,Neutral - Information shared,0,18
ACT-14874,OPP-5040,USR-3075,Video Meeting,Video Meeting re: Quill Media - BrandVault - New Business ,2017-08-08,45.0,Positive - Follow up scheduled,1,26
ACT-14875,OPP-5040,USR-3075,Proposal Sent,Proposal Sent re: Quill Media - BrandVault - New Business ,2017-08-14,60.0,Positive - Follow up scheduled,1,32
ACT-14876,OPP-5040,USR-3075,Email,Email re: Quill Media - BrandVault - New Business ,2017-08-28,,,0,46
ACT-14877,OPP-5040,USR-3075,Demo,Demo re: Quill Media - BrandVault - New Business ,2017-08-31,60.0,Neutral - Information shared,0,49
ACT-14878,OPP-5040,USR-3075,Email,Email re: Quill Media - BrandVault - New Business ,2017-09-13,,Negative - Client hesitant,1,62
ACT-14879,OPP-5040,USR-3075,Video Meeting,Video Meeting re: Quill Media - BrandVault - New Business ,2017-09-13,90.0,Positive - Client interested,1,62
ACT-14880,OPP-5040,USR-3075,Phone Call,Phone Call re: Quill Media - BrandVault - New Business ,2017-09-13,,Positive - Client interested,1,62
ACT-14881,OPP-5040,USR-3075,Email,Email re: Quill Media - BrandVault - New Business ,2017-09-13,,Positive - Client interested,1,62
ACT-14882,OPP-5041,USR-3065,Email,Email re: Kestrel Financial - BrandVault - New Bus,2023-01-19,,Positive - Follow up scheduled,1,1
ACT-14883,OPP-5041,USR-3065,In-Person Meeting,In-Person Meeting re: Kestrel Financial - BrandVault - New Bus,2023-01-22,45.0,Positive - Follow up scheduled,1,4
ACT-14884,OPP-5041,USR-3065,Email,Email re: Kestrel Financial - BrandVault - New Bus,2023-01-29,,Neutral - Information shared,0,11
ACT-14885,OPP-5041,USR-3065,Demo,Demo re: Kestrel Financial - BrandVault - New Bus,2023-02-06,30.0,Positive - Follow up scheduled,1,19
ACT-14886,OPP-5041,USR-3065,Email,Email re: Kestrel Financial - BrandVault - New Bus,2023-02-17,,Positive - Follow up scheduled,1,30
ACT-14887,OPP-5041,USR-3065,Video Meeting,Video Meeting re: Kestrel Financial - BrandVault - New Bus,2023-02-25,30.0,Positive - Follow up scheduled,0,38
ACT-14888,OPP-5042,USR-3078,Phone Call,Phone Call re: Lance Athletics - BrandVault - New Busin,2018-11-11,15.0,Positive - Follow up scheduled,0,7
ACT-14889,OPP-5042,USR-3078,In-Person Meeting,In-Person Meeting re: Lance Athletics - BrandVault - New Busin,2018-11-20,15.0,Negative - Client hesitant,1,16
ACT-14890,OPP-5042,USR-3078,Phone Call,Phone Call re: Lance Athletics - BrandVault - New Busin,2018-12-01,,Negative - Client hesitant,0,27
ACT-14891,OPP-5043,USR-3012,Demo,Demo re: Omega Entertainment - TalentEdge - Upsel,2023-07-01,30.0,Positive - Follow up scheduled,1,12
ACT-14892,OPP-5043,USR-3012,Video Meeting,Video Meeting re: Omega Entertainment - TalentEdge - Upsel,2023-07-09,45.0,Positive - Follow up scheduled,1,20
ACT-14893,OPP-5043,USR-3012,Video Meeting,Video Meeting re: Omega Entertainment - TalentEdge - Upsel,2023-07-16,45.0,Neutral - Information shared,1,27
ACT-14894,OPP-5043,USR-3012,Email,Email re: Omega Entertainment - TalentEdge - Upsel,2023-07-18,,Positive - Follow up scheduled,0,29
ACT-14895,OPP-5043,USR-3012,Video Meeting,Video Meeting re: Omega Entertainment - TalentEdge - Upsel,2023-07-26,60.0,Negative - Client hesitant,1,37
ACT-14896,OPP-5043,USR-3012,Proposal Sent,Proposal Sent re: Omega Entertainment - TalentEdge - Upsel,2023-07-28,60.0,Positive - Follow up scheduled,1,39
ACT-14897,OPP-5043,USR-3012,In-Person Meeting,In-Person Meeting re: Omega Entertainment - TalentEdge - Upsel,2023-07-28,45.0,Positive - Follow up scheduled,1,39
ACT-14898,OPP-5043,USR-3012,Phone Call,Phone Call re: Omega Entertainment - TalentEdge - Upsel,2023-07-28,90.0,Negative - Client hesitant,1,39
ACT-14899,OPP-5043,USR-3012,Proposal Sent,Proposal Sent re: Omega Entertainment - TalentEdge - Upsel,2023-07-28,60.0,Positive - Follow up scheduled,0,39
ACT-14900,OPP-5043,USR-3012,Email,Email re: Omega Entertainment - TalentEdge - Upsel,2023-07-28,,,1,39
ACT-14901,OPP-5044,USR-3006,Phone Call,Phone Call re: Slate Entertainment - TalentEdge - Cross,2024-01-05,15.0,Positive - Follow up scheduled,1,14
ACT-14902,OPP-5044,USR-3006,Demo,Demo re: Slate Entertainment - TalentEdge - Cross,2024-01-13,30.0,Positive - Client interested,1,22
ACT-14903,OPP-5044,USR-3006,Video Meeting,Video Meeting re: Slate Entertainment - TalentEdge - Cross,2024-01-25,,Positive - Follow up scheduled,1,34
ACT-14904,OPP-5044,USR-3006,Phone Call,Phone Call re: Slate Entertainment - TalentEdge - Cross,2024-01-25,60.0,Positive - Client interested,1,34
ACT-14905,OPP-5044,USR-3006,Phone Call,Phone Call re: Slate Entertainment - TalentEdge - Cross,2024-01-25,90.0,Negative - Client hesitant,0,34
ACT-14906,OPP-5044,USR-3006,Video Meeting,Video Meeting re: Slate Entertainment - TalentEdge - Cross,2024-01-25,60.0,Neutral - Information shared,0,34
ACT-14907,OPP-5044,USR-3006,Video Meeting,Video Meeting re: Slate Entertainment - TalentEdge - Cross,2024-01-25,,Positive - Follow up scheduled,0,34
ACT-14908,OPP-5044,USR-3006,Phone Call,Phone Call re: Slate Entertainment - TalentEdge - Cross,2024-01-25,,Positive - Follow up scheduled,0,34
ACT-14909,OPP-5044,USR-3006,Phone Call,Phone Call re: Slate Entertainment - TalentEdge - Cross,2024-01-25,45.0,Positive - Client interested,1,34
ACT-14910,OPP-5044,USR-3006,In-Person Meeting,In-Person Meeting re: Slate Entertainment - TalentEdge - Cross,2024-01-25,60.0,Positive - Follow up scheduled,1,34
ACT-14911,OPP-5044,USR-3006,Email,Email re: Slate Entertainment - TalentEdge - Cross,2024-01-25,,Neutral - Information shared,1,34
ACT-14912,OPP-5045,USR-3037,Email,Email re: Upsilon Consumer - PulseMedia - Upsell -,2015-09-20,,Positive - Follow up scheduled,1,13
ACT-14913,OPP-5045,USR-3037,In-Person Meeting,In-Person Meeting re: Upsilon Consumer - PulseMedia - Upsell -,2015-09-30,60.0,Positive - Follow up scheduled,1,23
ACT-14914,OPP-5045,USR-3037,Email,Email re: Upsilon Consumer - PulseMedia - Upsell -,2015-10-12,,Positive - Follow up scheduled,1,35
ACT-14915,OPP-5045,USR-3037,Email,Email re: Upsilon Consumer - PulseMedia - Upsell -,2015-10-16,,Positive - Moving to next stage,1,39
ACT-14916,OPP-5045,USR-3037,Proposal Sent,Proposal Sent re: Upsilon Consumer - PulseMedia - Upsell -,2015-10-20,,Positive - Follow up scheduled,1,43
ACT-14917,OPP-5045,USR-3037,Email,Email re: Upsilon Consumer - PulseMedia - Upsell -,2015-11-03,,Neutral - Information shared,1,57
ACT-14918,OPP-5045,USR-3037,Video Meeting,Video Meeting re: Upsilon Consumer - PulseMedia - Upsell -,2015-11-10,45.0,Negative - Client hesitant,0,64
ACT-14919,OPP-5045,USR-3037,Email,Email re: Upsilon Consumer - PulseMedia - Upsell -,2015-11-10,,Positive - Moving to next stage,1,64
ACT-14920,OPP-5045,USR-3037,Video Meeting,Video Meeting re: Upsilon Consumer - PulseMedia - Upsell -,2015-11-10,90.0,Neutral - Information shared,1,64
ACT-14921,OPP-5046,USR-3062,In-Person Meeting,In-Person Meeting re: Apex Sportswear - BrandVault - New Busin,2020-05-15,15.0,Neutral - Information shared,0,4
ACT-14922,OPP-5046,USR-3062,In-Person Meeting,In-Person Meeting re: Apex Sportswear - BrandVault - New Busin,2020-05-17,,Positive - Moving to next stage,0,6
ACT-14923,OPP-5046,USR-3062,Video Meeting,Video Meeting re: Apex Sportswear - BrandVault - New Busin,2020-05-30,15.0,Negative - Client hesitant,0,19
ACT-14924,OPP-5047,USR-3028,Email,Email re: Xray Retail - CreativeMotion - New Busin,2024-09-15,,Positive - Follow up scheduled,1,1
ACT-14925,OPP-5047,USR-3028,Phone Call,Phone Call re: Xray Retail - CreativeMotion - New Busin,2024-09-17,15.0,Positive - Client interested,0,3
ACT-14926,OPP-5047,USR-3028,Video Meeting,Video Meeting re: Xray Retail - CreativeMotion - New Busin,2024-09-20,,Positive - Client interested,1,6
ACT-14927,OPP-5047,USR-3028,Phone Call,Phone Call re: Xray Retail - CreativeMotion - New Busin,2024-09-30,30.0,Positive - Client interested,1,16
ACT-14928,OPP-5047,USR-3028,Phone Call,Phone Call re: Xray Retail - CreativeMotion - New Busin,2024-10-06,30.0,Positive - Follow up scheduled,1,22
ACT-14929,OPP-5047,USR-3028,Email,Email re: Xray Retail - CreativeMotion - New Busin,2024-10-17,,Neutral - Information shared,1,33
ACT-14930,OPP-5047,USR-3028,Email,Email re: Xray Retail - CreativeMotion - New Busin,2024-10-22,,Negative - Client hesitant,1,38
ACT-14931,OPP-5047,USR-3028,Email,Email re: Xray Retail - CreativeMotion - New Busin,2024-10-22,,Positive - Follow up scheduled,1,38
ACT-14932,OPP-5047,USR-3028,Proposal Sent,Proposal Sent re: Xray Retail - CreativeMotion - New Busin,2024-10-22,90.0,Positive - Moving to next stage,0,38
ACT-14933,OPP-5047,USR-3028,Email,Email re: Xray Retail - CreativeMotion - New Busin,2024-10-22,,Positive - Client interested,0,38
ACT-14934,OPP-5048,USR-3027,Proposal Sent,Proposal Sent re: Wave Retail - CreativeMotion - Renewal -,2020-01-26,90.0,Positive - Client interested,1,10
ACT-14935,OPP-5048,USR-3027,Video Meeting,Video Meeting re: Wave Retail - CreativeMotion - Renewal -,2020-02-06,15.0,Negative - Client hesitant,0,21
ACT-14936,OPP-5048,USR-3027,Email,Email re: Wave Retail - CreativeMotion - Renewal -,2020-02-14,,Neutral - Information shared,0,29
ACT-14937,OPP-5049,USR-3025,Email,Email re: Zeta Sports - CreativeMotion - Cross-sel,2021-05-19,,Positive - Follow up scheduled,0,3
ACT-14938,OPP-5049,USR-3025,Email,Email re: Zeta Sports - CreativeMotion - Cross-sel,2021-05-30,,Neutral - Information shared,1,14
ACT-14939,OPP-5049,USR-3025,Email,Email re: Zeta Sports - CreativeMotion - Cross-sel,2021-06-03,,Positive - Follow up scheduled,0,18
ACT-14940,OPP-5049,USR-3025,Video Meeting,Video Meeting re: Zeta Sports - CreativeMotion - Cross-sel,2021-06-07,45.0,Positive - Client interested,1,22
ACT-14941,OPP-5049,USR-3025,Proposal Sent,Proposal Sent re: Zeta Sports - CreativeMotion - Cross-sel,2021-06-07,,Positive - Moving to next stage,1,22
ACT-14942,OPP-5049,USR-3025,Demo,Demo re: Zeta Sports - CreativeMotion - Cross-sel,2021-06-07,30.0,Positive - Follow up scheduled,0,22
ACT-14943,OPP-5049,USR-3025,In-Person Meeting,In-Person Meeting re: Zeta Sports - CreativeMotion - Cross-sel,2021-06-07,,Positive - Follow up scheduled,0,22
ACT-14944,OPP-5049,USR-3025,Email,Email re: Zeta Sports - CreativeMotion - Cross-sel,2021-06-07,,Positive - Client interested,1,22
ACT-14945,OPP-5049,USR-3025,Video Meeting,Video Meeting re: Zeta Sports - CreativeMotion - Cross-sel,2021-06-07,60.0,Positive - Follow up scheduled,0,22
ACT-14946,OPP-5049,USR-3025,Phone Call,Phone Call re: Zeta Sports - CreativeMotion - Cross-sel,2021-06-07,45.0,Positive - Follow up scheduled,0,22
ACT-14947,OPP-5049,USR-3025,Video Meeting,Video Meeting re: Zeta Sports - CreativeMotion - Cross-sel,2021-06-07,60.0,Positive - Client interested,1,22
ACT-14948,OPP-5050,USR-3061,Video Meeting,Video Meeting re: Lance Athletics - BrandVault - Renewal -,2023-07-05,60.0,Positive - Client interested,0,13
ACT-14949,OPP-5050,USR-3061,Phone Call,Phone Call re: Lance Athletics - BrandVault - Renewal -,2023-07-11,45.0,Positive - Follow up scheduled,1,19
ACT-14950,OPP-5050,USR-3061,Email,Email re: Lance Athletics - BrandVault - Renewal -,2023-07-22,,Neutral - Information shared,0,30
ACT-14951,OPP-5050,USR-3061,Video Meeting,Video Meeting re: Lance Athletics - BrandVault - Renewal -,2023-07-24,,Positive - Follow up scheduled,1,32
ACT-14952,OPP-5050,USR-3061,Demo,Demo re: Lance Athletics - BrandVault - Renewal -,2023-08-02,30.0,Positive - Follow up scheduled,1,41
ACT-14953,OPP-5050,USR-3061,Email,Email re: Lance Athletics - BrandVault - Renewal -,2023-08-09,,Positive - Follow up scheduled,0,48
ACT-14954,OPP-5051,USR-3058,Email,Email re: Wave Retail - PulseMedia - New Business ,2021-07-16,,Positive - Client interested,1,7
ACT-14955,OPP-5051,USR-3058,Video Meeting,Video Meeting re: Wave Retail - PulseMedia - New Business ,2021-07-26,30.0,Positive - Client interested,0,17
ACT-14956,OPP-5051,USR-3058,Email,Email re: Wave Retail - PulseMedia - New Business ,2021-08-04,,Positive - Client interested,1,26
ACT-14957,OPP-5051,USR-3058,Phone Call,Phone Call re: Wave Retail - PulseMedia - New Business ,2021-08-10,60.0,Neutral - Information shared,0,32
ACT-14958,OPP-5051,USR-3058,In-Person Meeting,In-Person Meeting re: Wave Retail - PulseMedia - New Business ,2021-08-12,30.0,Positive - Client interested,1,34
ACT-14959,OPP-5051,USR-3058,Video Meeting,Video Meeting re: Wave Retail - PulseMedia - New Business ,2021-08-21,,Positive - Follow up scheduled,0,43
ACT-14960,OPP-5051,USR-3058,Video Meeting,Video Meeting re: Wave Retail - PulseMedia - New Business ,2021-08-23,60.0,Neutral - Information shared,0,45
ACT-14961,OPP-5051,USR-3058,Demo,Demo re: Wave Retail - PulseMedia - New Business ,2021-08-26,,Negative - Client hesitant,1,48
ACT-14962,OPP-5051,USR-3058,Email,Email re: Wave Retail - PulseMedia - New Business ,2021-09-07,,Positive - Follow up scheduled,0,60
ACT-14963,OPP-5052,USR-3009,Demo,Demo re: Titan Apparel - TalentEdge - New Busines,2017-11-06,,Positive - Follow up scheduled,1,1
ACT-14964,OPP-5052,USR-3009,Phone Call,Phone Call re: Titan Apparel - TalentEdge - New Busines,2017-11-19,30.0,Positive - Follow up scheduled,0,14
ACT-14965,OPP-5052,USR-3009,Phone Call,Phone Call re: Titan Apparel - TalentEdge - New Busines,2017-11-24,15.0,Positive - Client interested,0,19
ACT-14966,OPP-5052,USR-3009,Phone Call,Phone Call re: Titan Apparel - TalentEdge - New Busines,2017-12-01,90.0,Positive - Follow up scheduled,0,26
ACT-14967,OPP-5052,USR-3009,Email,Email re: Titan Apparel - TalentEdge - New Busines,2017-12-01,,Positive - Follow up scheduled,1,26
ACT-14968,OPP-5052,USR-3009,Proposal Sent,Proposal Sent re: Titan Apparel - TalentEdge - New Busines,2017-12-01,90.0,Positive - Client interested,0,26
