line_item_id,opportunity_id,product_id,line_item_name,line_item_type,unit_type,unit_price,quantity,gross_amount,discount_applied_pct,net_amount,is_negotiated,created_date
LI-10184,OPP-5170,PRD-9014,Video Production Package,Video Production Package,flat fee,23460.37,1,23460.37,6.7,21888.53,1,2022-03-26
LI-10185,OPP-5170,PRD-9015,Photography Package,Photography Package,flat fee,33769.16,1,33769.16,7.9,31101.4,1,2022-03-26
LI-10186,OPP-5170,PRD-9010,Director - Day Rate,Director,per day,4797.22,10,47972.2,4.9,45621.56,0,2022-03-26
LI-10187,OPP-5171,PRD-9028,Sports Logo License,Sports Logo License,flat fee,745500.0,1,745500.0,4.3,713443.5,0,2016-11-02
LI-10188,OPP-5172,PRD-9001,Photographer - Day Rate,Photographer,per day,21598.18,6,129589.08,15.0,110150.72,1,2018-07-10
LI-10189,OPP-5172,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,123362.13,1,123362.13,4.6,117687.47,0,2018-07-10
LI-10190,OPP-5172,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,19669.62,1,19669.62,9.7,17761.67,1,2018-07-10
LI-10191,OPP-5172,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,7379.17,1,7379.17,12.0,6493.67,1,2018-07-10
LI-10192,OPP-5173,PRD-9028,Sports Logo License,Sports Logo License,flat fee,316500.0,1,316500.0,33.6,210156.0,1,2024-06-26
LI-10193,OPP-5174,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,16804.01,1,16804.01,23.1,12922.28,1,2017-07-09
LI-10194,OPP-5174,PRD-9000,Model - Day Rate,Model,per day,36098.0,2,72196.0,21.3,56818.25,1,2017-07-09
LI-10195,OPP-5175,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,25687.87,1,25687.87,4.3,24583.29,0,2017-11-08
LI-10196,OPP-5175,PRD-9000,Model - Day Rate,Model,per day,18380.73,5,91903.65,9.9,82805.19,1,2017-11-08
LI-10197,OPP-5175,PRD-9004,Creative Director - Day Rate,Creative Director,per day,16240.85,10,162408.5,2.3,158673.1,0,2017-11-08
LI-10198,OPP-5176,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,4887.98,1,4887.98,7.7,4511.61,1,2022-02-23
LI-10199,OPP-5176,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,1726.75,10,17267.5,18.5,14073.01,1,2022-02-23
LI-10200,OPP-5176,PRD-9001,Photographer - Day Rate,Photographer,per day,1881.23,1,1881.23,22.6,1456.07,1,2022-02-23
LI-10201,OPP-5176,PRD-9000,Model - Day Rate,Model,per day,3410.55,6,20463.3,18.2,16738.98,1,2022-02-23
LI-10202,OPP-5177,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,28687.57,1,28687.57,22.0,22376.3,1,2019-09-02
LI-10203,OPP-5177,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,130.29,96,12507.84,7.7,11544.74,1,2019-09-02
LI-10204,OPP-5177,PRD-9018,Social Media Management,Social Media Management,per month,8571.67,5,42858.35,15.2,36343.88,1,2019-09-02
LI-10205,OPP-5177,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,6207.32,5,31036.6,1.1,30695.2,0,2019-09-02
LI-10206,OPP-5177,PRD-9022,Content Creation Package,Content Creation Package,flat fee,3909.75,1,3909.75,10.5,3499.23,1,2019-09-02
LI-10207,OPP-5178,PRD-9021,Event Marketing,Event Marketing,flat fee,19480.86,1,19480.86,1.3,19227.61,0,2021-04-27
LI-10208,OPP-5178,PRD-9018,Social Media Management,Social Media Management,per month,8481.23,6,50887.38,10.3,45645.98,1,2021-04-27
LI-10209,OPP-5178,PRD-9022,Content Creation Package,Content Creation Package,flat fee,8415.53,1,8415.53,3.3,8137.82,0,2021-04-27
LI-10210,OPP-5178,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,31099.93,1,31099.93,3.2,30104.73,0,2021-04-27
LI-10211,OPP-5178,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,74084.84,1,74084.84,1.6,72899.48,0,2021-04-27
LI-10212,OPP-5178,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,7547.91,6,45287.46,0.0,45287.46,0,2021-04-27
LI-10213,OPP-5178,PRD-9020,Branding & Identity,Branding & Identity,flat fee,17244.02,1,17244.02,8.2,15830.01,1,2021-04-27
LI-10214,OPP-5179,PRD-9029,Territory Rights Fee,Territory Rights Fee,flat fee,336500.0,1,336500.0,8.7,307224.5,1,2021-07-21
LI-10215,OPP-5180,PRD-9027,Character License - MG,Character License,flat fee,52813.92,1,52813.92,5.9,49697.9,1,2019-09-02
LI-10216,OPP-5180,PRD-9030,License Renewal Fee,License Renewal Fee,flat fee,11130.68,1,11130.68,7.4,10307.01,1,2019-09-02
LI-10217,OPP-5180,PRD-9024,Brand License - Minimum Guarantee,Brand License,flat fee,190499.31,1,190499.31,3.3,184212.83,0,2019-09-02
LI-10218,OPP-5180,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,35056.09,1,35056.09,7.6,32391.83,1,2019-09-02
LI-10219,OPP-5181,PRD-9004,Creative Director - Day Rate,Creative Director,per day,11189.38,10,111893.8,0.4,111446.22,0,2023-06-17
LI-10220,OPP-5181,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,8202.07,3,24606.21,28.9,17495.02,1,2023-06-17
LI-10221,OPP-5182,PRD-9018,Social Media Management,Social Media Management,per month,12603.08,5,63015.4,11.0,56083.71,1,2020-03-19
LI-10222,OPP-5182,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,2682.14,5,13410.7,17.5,11063.83,1,2020-03-19
LI-10223,OPP-5182,PRD-9020,Branding & Identity,Branding & Identity,flat fee,18691.32,1,18691.32,3.6,18018.43,0,2020-03-19
LI-10224,OPP-5182,PRD-9022,Content Creation Package,Content Creation Package,flat fee,30932.42,1,30932.42,8.6,28272.23,1,2020-03-19
LI-10225,OPP-5182,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,12513.62,1,12513.62,12.8,10911.88,1,2020-03-19
LI-10226,OPP-5182,PRD-9021,Event Marketing,Event Marketing,flat fee,18262.25,1,18262.25,12.9,15906.42,1,2020-03-19
LI-10227,OPP-5182,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,31174.29,1,31174.29,13.2,27059.28,1,2020-03-19
LI-10228,OPP-5183,PRD-9004,Creative Director - Day Rate,Creative Director,per day,3508.93,9,31580.37,7.2,29306.58,1,2023-08-12
LI-10229,OPP-5183,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,11269.47,1,11269.47,10.1,10131.25,1,2023-08-12
LI-10230,OPP-5183,PRD-9001,Photographer - Day Rate,Photographer,per day,2004.88,2,4009.76,0.2,4001.74,0,2023-08-12
LI-10231,OPP-5183,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,13268.99,1,13268.99,0.6,13189.38,0,2023-08-12
LI-10232,OPP-5183,PRD-9000,Model - Day Rate,Model,per day,7673.85,1,7673.85,0.8,7612.46,0,2023-08-12
LI-10233,OPP-5183,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,1406.68,10,14066.8,1.1,13912.07,0,2023-08-12
LI-10234,OPP-5183,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,7130.77,1,7130.77,7.8,6574.57,1,2023-08-12
LI-10235,OPP-5184,PRD-9022,Content Creation Package,Content Creation Package,flat fee,30814.11,1,30814.11,0.2,30752.48,0,2016-12-26
LI-10236,OPP-5184,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,66164.25,1,66164.25,17.4,54651.67,1,2016-12-26
LI-10237,OPP-5184,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,31238.03,1,31238.03,6.8,29113.84,1,2016-12-26
LI-10238,OPP-5184,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,5597.6,6,33585.6,7.8,30965.92,1,2016-12-26
LI-10239,OPP-5184,PRD-9020,Branding & Identity,Branding & Identity,flat fee,64948.31,1,64948.31,7.6,60012.24,1,2016-12-26
LI-10240,OPP-5184,PRD-9021,Event Marketing,Event Marketing,flat fee,24463.67,1,24463.67,21.2,19277.37,1,2016-12-26
LI-10241,OPP-5184,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,188.8,95,17936.0,16.8,14922.75,1,2016-12-26
LI-10242,OPP-5184,PRD-9018,Social Media Management,Social Media Management,per month,6169.95,5,30849.75,9.2,28011.57,1,2016-12-26
LI-10243,OPP-5185,PRD-9030,License Renewal Fee,License Renewal Fee,flat fee,39135.47,1,39135.47,2.9,38000.54,0,2020-01-27
LI-10244,OPP-5185,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,100442.57,1,100442.57,4.5,95922.65,0,2020-01-27
LI-10245,OPP-5185,PRD-9027,Character License - MG,Character License,flat fee,243421.96,1,243421.96,27.8,175750.66,1,2020-01-27
LI-10246,OPP-5186,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,7861.07,3,23583.21,11.4,20894.72,1,2015-04-03
LI-10247,OPP-5186,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,74955.3,1,74955.3,5.2,71057.62,1,2015-04-03
LI-10248,OPP-5186,PRD-9022,Content Creation Package,Content Creation Package,flat fee,36618.5,1,36618.5,5.5,34604.48,1,2015-04-03
LI-10249,OPP-5186,PRD-9021,Event Marketing,Event Marketing,flat fee,24244.47,1,24244.47,15.5,20486.58,1,2015-04-03
LI-10250,OPP-5186,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,329.82,73,24076.86,13.2,20898.71,1,2015-04-03
LI-10251,OPP-5186,PRD-9018,Social Media Management,Social Media Management,per month,8548.07,1,8548.07,16.5,7137.64,1,2015-04-03
LI-10252,OPP-5186,PRD-9020,Branding & Identity,Branding & Identity,flat fee,26236.28,1,26236.28,20.5,20857.84,1,2015-04-03
LI-10253,OPP-5186,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,84237.02,1,84237.02,3.0,81709.91,0,2015-04-03
LI-10254,OPP-5187,PRD-9022,Content Creation Package,Content Creation Package,flat fee,52174.38,1,52174.38,7.3,48365.65,1,2019-07-03
LI-10255,OPP-5187,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,4568.68,1,4568.68,27.0,3335.14,1,2019-07-03
LI-10256,OPP-5187,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,10635.8,1,10635.8,49.0,5424.26,1,2019-07-03
LI-10257,OPP-5187,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,145.39,19,2762.41,20.0,2209.93,1,2019-07-03
LI-10258,OPP-5187,PRD-9021,Event Marketing,Event Marketing,flat fee,24615.6,1,24615.6,21.9,19224.78,1,2019-07-03
LI-10259,OPP-5187,PRD-9020,Branding & Identity,Branding & Identity,flat fee,74010.53,1,74010.53,58.6,30640.36,1,2019-07-03
LI-10260,OPP-5187,PRD-9018,Social Media Management,Social Media Management,per month,9289.3,2,18578.6,38.6,11407.26,1,2019-07-03
LI-10261,OPP-5187,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,19653.97,1,19653.97,53.8,9080.13,1,2019-07-03
LI-10262,OPP-5188,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,5902.72,9,53124.48,7.2,49299.52,1,2016-10-14
LI-10263,OPP-5188,PRD-9008,Production - Location Rental,Production,flat fee,7511.03,1,7511.03,8.4,6880.1,1,2016-10-14
LI-10264,OPP-5188,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,65364.45,1,65364.45,26.6,47977.51,1,2016-10-14
LI-10265,OPP-5189,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,65500.51,1,65500.51,8.8,59736.47,1,2018-07-15
LI-10266,OPP-5189,PRD-9021,Event Marketing,Event Marketing,flat fee,60515.41,1,60515.41,17.2,50106.76,1,2018-07-15
LI-10267,OPP-5189,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,24601.86,1,24601.86,12.6,21502.03,1,2018-07-15
LI-10268,OPP-5189,PRD-9018,Social Media Management,Social Media Management,per month,8627.41,3,25882.23,13.4,22414.01,1,2018-07-15
LI-10269,OPP-5190,PRD-9021,Event Marketing,Event Marketing,flat fee,85007.38,1,85007.38,20.9,67240.84,1,2022-12-10
LI-10270,OPP-5190,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,18369.44,1,18369.44,2.7,17873.47,0,2022-12-10
LI-10271,OPP-5190,PRD-9020,Branding & Identity,Branding & Identity,flat fee,54623.18,1,54623.18,21.7,42769.95,1,2022-12-10
LI-10272,OPP-5191,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,11996.58,1,11996.58,5.2,11372.76,1,2020-07-22
LI-10273,OPP-5191,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,46894.73,1,46894.73,5.0,44549.99,0,2020-07-22
LI-10274,OPP-5191,PRD-9027,Character License - MG,Character License,flat fee,103505.7,1,103505.7,10.2,92948.12,1,2020-07-22
LI-10275,OPP-5191,PRD-9028,Sports Logo License,Sports Logo License,flat fee,334602.99,1,334602.99,1.3,330253.15,0,2020-07-22
LI-10276,OPP-5192,PRD-9021,Event Marketing,Event Marketing,flat fee,91193.2,1,91193.2,11.0,81161.95,1,2017-12-27
LI-10277,OPP-5192,PRD-9020,Branding & Identity,Branding & Identity,flat fee,172714.48,1,172714.48,7.0,160624.47,1,2017-12-27
LI-10278,OPP-5192,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,112592.32,1,112592.32,9.1,102346.42,1,2017-12-27
LI-10279,OPP-5193,PRD-9001,Photographer - Day Rate,Photographer,per day,5740.58,6,34443.48,2.2,33685.72,0,2024-11-16
LI-10280,OPP-5193,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,9342.34,1,9342.34,4.6,8912.59,0,2024-11-16
LI-10281,OPP-5193,PRD-9002,Stylist - Day Rate,Stylist,per day,3563.23,10,35632.3,12.9,31035.73,1,2024-11-16
LI-10282,OPP-5193,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,6818.25,1,6818.25,3.3,6593.25,0,2024-11-16
LI-10283,OPP-5193,PRD-9000,Model - Day Rate,Model,per day,14058.1,4,56232.4,18.2,45998.1,1,2024-11-16
LI-10284,OPP-5193,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,31705.85,1,31705.85,11.2,28154.79,1,2024-11-16
LI-10285,OPP-5193,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,1941.78,3,5825.34,15.0,4951.54,1,2024-11-16
LI-10286,OPP-5194,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,46328.18,1,46328.18,3.4,44753.02,0,2016-07-08
LI-10287,OPP-5194,PRD-9015,Photography Package,Photography Package,flat fee,18592.96,1,18592.96,1.7,18276.88,0,2016-07-08
LI-10288,OPP-5194,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,85078.86,1,85078.86,20.6,67552.61,1,2016-07-08
LI-10289,OPP-5195,PRD-9012,Content Writer - Day Rate,Content Writer,per day,11377.06,4,45508.24,6.6,42504.7,1,2024-10-12
LI-10290,OPP-5195,PRD-9011,Designer - Day Rate,Designer,per day,11333.22,3,33999.66,8.8,31007.69,1,2024-10-12
LI-10291,OPP-5195,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,83492.08,1,83492.08,5.4,78983.51,1,2024-10-12
LI-10292,OPP-5196,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,174250.96,1,174250.96,11.5,154212.1,1,2024-01-11
LI-10293,OPP-5196,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,169500.13,1,169500.13,3.6,163398.13,0,2024-01-11
LI-10294,OPP-5196,PRD-9018,Social Media Management,Social Media Management,per month,16812.23,4,67248.92,3.5,64895.21,0,2024-01-11
LI-10295,OPP-5197,PRD-9020,Branding & Identity,Branding & Identity,flat fee,45710.39,1,45710.39,1.4,45070.44,0,2023-01-25
LI-10296,OPP-5197,PRD-9022,Content Creation Package,Content Creation Package,flat fee,29003.26,1,29003.26,8.8,26450.97,1,2023-01-25
LI-10297,OPP-5197,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,64560.85,1,64560.85,17.4,53327.26,1,2023-01-25
LI-10298,OPP-5197,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,613.56,24,14725.44,3.9,14151.15,0,2023-01-25
LI-10299,OPP-5198,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,51244.74,1,51244.74,0.6,50937.27,0,2019-07-17
LI-10300,OPP-5198,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,4022.34,3,12067.02,17.0,10015.63,1,2019-07-17
LI-10301,OPP-5198,PRD-9021,Event Marketing,Event Marketing,flat fee,14127.19,1,14127.19,11.0,12573.2,1,2019-07-17
LI-10302,OPP-5198,PRD-9022,Content Creation Package,Content Creation Package,flat fee,31551.14,1,31551.14,19.1,25524.87,1,2019-07-17
LI-10303,OPP-5198,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,33009.9,1,33009.9,14.5,28223.46,1,2019-07-17
LI-10304,OPP-5199,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,13476.93,2,26953.86,4.6,25713.98,0,2024-11-05
LI-10305,OPP-5199,PRD-9020,Branding & Identity,Branding & Identity,flat fee,59397.04,1,59397.04,0.3,59218.85,0,2024-11-05
LI-10306,OPP-5199,PRD-9022,Content Creation Package,Content Creation Package,flat fee,56420.66,1,56420.66,9.7,50947.86,1,2024-11-05
LI-10307,OPP-5199,PRD-9021,Event Marketing,Event Marketing,flat fee,82348.12,1,82348.12,9.4,74607.4,1,2024-11-05
LI-10308,OPP-5199,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,84968.76,1,84968.76,6.3,79615.73,1,2024-11-05
LI-10309,OPP-5199,PRD-9018,Social Media Management,Social Media Management,per month,7411.58,1,7411.58,13.5,6411.02,1,2024-11-05
LI-10310,OPP-5200,PRD-9002,Stylist - Day Rate,Stylist,per day,5433.54,4,21734.16,9.0,19778.09,1,2023-08-02
LI-10311,OPP-5200,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,49771.16,1,49771.16,6.1,46735.12,1,2023-08-02
LI-10312,OPP-5200,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,27903.03,1,27903.03,2.8,27121.75,0,2023-08-02
LI-10313,OPP-5200,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,1943.71,1,1943.71,3.1,1883.45,0,2023-08-02
LI-10314,OPP-5200,PRD-9001,Photographer - Day Rate,Photographer,per day,4455.99,8,35647.92,6.5,33330.81,1,2023-08-02
LI-10315,OPP-5201,PRD-9014,Video Production Package,Video Production Package,flat fee,61231.09,1,61231.09,14.7,52230.12,1,2022-11-13
LI-10316,OPP-5201,PRD-9010,Director - Day Rate,Director,per day,13059.33,2,26118.66,0.1,26092.54,0,2022-11-13
LI-10317,OPP-5201,PRD-9015,Photography Package,Photography Package,flat fee,84013.04,1,84013.04,5.1,79728.37,1,2022-11-13
LI-10318,OPP-5201,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,70637.2,1,70637.2,2.3,69012.54,0,2022-11-13
LI-10319,OPP-5202,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,7069.0,1,7069.0,4.9,6722.62,0,2018-01-16
LI-10320,OPP-5202,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,2618.01,5,13090.05,5.0,12435.55,0,2018-01-16
LI-10321,OPP-5202,PRD-9001,Photographer - Day Rate,Photographer,per day,3791.31,4,15165.24,2.7,14755.78,0,2018-01-16
LI-10322,OPP-5202,PRD-9008,Production - Location Rental,Production,flat fee,9926.79,1,9926.79,3.9,9539.65,0,2018-01-16
LI-10323,OPP-5202,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,20280.79,1,20280.79,5.2,19226.19,1,2018-01-16
LI-10324,OPP-5202,PRD-9004,Creative Director - Day Rate,Creative Director,per day,7707.99,2,15415.98,2.4,15046.0,0,2018-01-16
LI-10325,OPP-5202,PRD-9002,Stylist - Day Rate,Stylist,per day,5507.45,7,38552.15,2.8,37472.69,0,2018-01-16
LI-10326,OPP-5203,PRD-9001,Photographer - Day Rate,Photographer,per day,10722.71,6,64336.26,9.3,58352.99,1,2024-07-19
LI-10327,OPP-5203,PRD-9008,Production - Location Rental,Production,flat fee,12843.12,1,12843.12,1.3,12676.16,0,2024-07-19
LI-10328,OPP-5203,PRD-9004,Creative Director - Day Rate,Creative Director,per day,22686.54,2,45373.08,6.0,42650.7,1,2024-07-19
LI-10329,OPP-5203,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,39276.38,1,39276.38,9.5,35545.12,1,2024-07-19
LI-10330,OPP-5203,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,81171.19,1,81171.19,5.1,77031.46,1,2024-07-19
LI-10331,OPP-5204,PRD-9021,Event Marketing,Event Marketing,flat fee,70260.53,1,70260.53,5.6,66325.94,1,2020-10-19
LI-10332,OPP-5204,PRD-9020,Branding & Identity,Branding & Identity,flat fee,60829.63,1,60829.63,2.4,59369.72,0,2020-10-19
LI-10333,OPP-5204,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,59429.2,1,59429.2,6.2,55744.59,1,2020-10-19
LI-10334,OPP-5204,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,44521.3,1,44521.3,4.2,42651.41,0,2020-10-19
LI-10335,OPP-5204,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,286.22,61,17459.42,7.6,16132.5,1,2020-10-19
LI-10336,OPP-5205,PRD-9014,Video Production Package,Video Production Package,flat fee,28998.27,1,28998.27,17.4,23952.57,1,2023-09-19
LI-10337,OPP-5205,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,21395.67,1,21395.67,9.3,19405.87,1,2023-09-19
LI-10338,OPP-5205,PRD-9010,Director - Day Rate,Director,per day,6509.8,9,58588.2,18.0,48042.32,1,2023-09-19
LI-10339,OPP-5205,PRD-9012,Content Writer - Day Rate,Content Writer,per day,617.98,6,3707.88,16.3,3103.5,1,2023-09-19
LI-10340,OPP-5205,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,12309.91,1,12309.91,1.8,12088.33,0,2023-09-19
LI-10341,OPP-5206,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,11368.18,1,11368.18,4.0,10913.45,0,2020-03-02
LI-10342,OPP-5206,PRD-9011,Designer - Day Rate,Designer,per day,5504.93,3,16514.79,4.3,15804.65,0,2020-03-02
LI-10343,OPP-5206,PRD-9014,Video Production Package,Video Production Package,flat fee,46700.67,1,46700.67,14.8,39788.97,1,2020-03-02
LI-10344,OPP-5206,PRD-9015,Photography Package,Photography Package,flat fee,37404.45,1,37404.45,7.0,34786.14,1,2020-03-02
LI-10345,OPP-5206,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,23511.91,1,23511.91,13.0,20455.36,1,2020-03-02
LI-10346,OPP-5207,PRD-9022,Content Creation Package,Content Creation Package,flat fee,42884.85,1,42884.85,1.1,42413.12,0,2022-08-18
LI-10347,OPP-5207,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,96526.73,1,96526.73,2.8,93823.98,0,2022-08-18
LI-10348,OPP-5207,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,20950.43,1,20950.43,8.2,19232.49,1,2022-08-18
LI-10349,OPP-5207,PRD-9018,Social Media Management,Social Media Management,per month,16497.68,1,16497.68,7.3,15293.35,1,2022-08-18
LI-10350,OPP-5207,PRD-9020,Branding & Identity,Branding & Identity,flat fee,59363.78,1,59363.78,3.7,57167.32,0,2022-08-18
LI-10351,OPP-5207,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,12276.53,1,12276.53,13.7,10594.65,1,2022-08-18
LI-10352,OPP-5208,PRD-9020,Branding & Identity,Branding & Identity,flat fee,17462.53,1,17462.53,4.1,16746.57,0,2020-12-01
LI-10353,OPP-5208,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,3149.95,2,6299.9,5.4,5959.71,1,2020-12-01
LI-10354,OPP-5208,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,13374.96,1,13374.96,5.8,12599.21,1,2020-12-01
LI-10355,OPP-5208,PRD-9021,Event Marketing,Event Marketing,flat fee,16660.51,1,16660.51,0.7,16543.89,0,2020-12-01
LI-10356,OPP-5208,PRD-9018,Social Media Management,Social Media Management,per month,4380.94,2,8761.88,2.7,8525.31,0,2020-12-01
LI-10357,OPP-5208,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,37.8,91,3439.8,2.1,3367.56,0,2020-12-01
LI-10358,OPP-5209,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,21262.66,1,21262.66,7.3,19710.49,1,2024-02-25
LI-10359,OPP-5209,PRD-9010,Director - Day Rate,Director,per day,7589.18,6,45535.08,6.5,42575.3,1,2024-02-25
